extracted_text_id,retained_source_id,candidate_id,lane_id,target_mechanism_family,state,derived_region,readiness_status,extraction_status,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extraction_method,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
TXT378-56b909360300a85a0b83,RS556-9807fa83e849738602b6,TS4L-9d36f85795ab35cd9c7b,lane_4,market_or_comparability_pressure,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-56b909360300a85a0b83.txt,d51b003c7e4d76eb8c3be001f366bba43edc04624c9a91519d5f3524f425707b,9589,9587,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-cf728e6b1cff06aafd16,RS556-9823ad21ce5b0cc79f21,TS4L-3c0ff810faa400fa8c88,lane_4,market_or_comparability_pressure,VA,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cf728e6b1cff06aafd16.txt,6e8560a00d949e0d8af8d10d2f510c94edaee128508d75f82cea25537081145d,360071,358874,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-6b522b6de0992581953b,RS556-983d8dac0c26bc366b0c,TS4L-cad232a72b561d40b5ec,lane_4,market_or_comparability_pressure,CO,West,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6b522b6de0992581953b.txt,4a456bb23c85cd20408518a8194fc7ff23de1f9371ff9dd3620aa34c33062847,18485,18189,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-01760f4f51b634cc5444,RS556-9a254f20ed87ca348813,TS4L-f1abc92ce90e2365fd9c,lane_4,market_or_comparability_pressure,SC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-01760f4f51b634cc5444.txt,544f452229c964155e2c14482fd0ff4e8f087d1faacffc08e2491eda445c1794,7674,7670,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-a5460b22787a8c4230e1,RS556-9d4b301ccc2d238bf6d1,TS4L-092d24088b7c34710796,lane_4,market_or_comparability_pressure,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a5460b22787a8c4230e1.txt,d7576a2a9663fa5c6f784f382051e2691dbc7ebdc45fa0112ad3a23542a4fbd7,3741,3733,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-c4badbe4d06631a19f5f,RS556-9e20e86f8cb476735476,TS4L-d678df4dfe56092f62d7,lane_4,market_or_comparability_pressure,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-c4badbe4d06631a19f5f.txt,278e45f4a8df8f868ee6f3aabf2427c5b3eb26ec3467c9c5269da55cab6a9232,5793,5793,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-1bb5c3e5db8d2db48a5a,RS556-9f9f697e20ea133e3a01,TS4L-2e1931e1db3bfe7069b3,lane_4,market_or_comparability_pressure,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1bb5c3e5db8d2db48a5a.txt,a2656588f4bd3a8b15b71fb678e1aa40858c592c650a249cf1d5a0fae7cefada,5953,5951,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-e2d05d24cb31a4069b08,RS556-a089f60c8e2c78f54ca9,TS4L-d0d9636049e4099ae9fc,lane_4,market_or_comparability_pressure,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e2d05d24cb31a4069b08.txt,5f18a7aed45e8ee455906684828e76613a2ae13c5fabf82b45c2eed59aab75e4,149222,148860,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-58b409e24423d436c58d,RS556-a4cbd6442c880f218890,TS4L-d0b3d9bda32e8c371111,lane_4,market_or_comparability_pressure,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-58b409e24423d436c58d.txt,436b160f86a11c3059da1a079dcf219acb9829280c87850ca6f71e46d12a990c,9244,9230,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-da40e5e9d4edb08e0cbb,RS556-a8c99aa1ddf81adb2dc8,TS4L-0ded476dda0b2c2c6128,lane_4,market_or_comparability_pressure,NJ,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-da40e5e9d4edb08e0cbb.txt,82c028a837fa86552322db9d73e226b185a2b6c9f7838034b51f189babf578c7,70675,70521,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-bf3f7acfd5871a13bfcf,RS556-a9106d1f1f61dd1dd5c6,TS4L-ef2d825d5451cd306721,lane_4,market_or_comparability_pressure,NH,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-bf3f7acfd5871a13bfcf.txt,b2bce6a158e3c82c4d1e990e5aaecf8b7a6bd832b7a242923c17a968d103ff3c,242873,241924,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-124d00d6c7ec1a213690,RS556-a934316482b691774ace,TS4L-d75ce128be4db7680d8d,lane_4,market_or_comparability_pressure,CT,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-124d00d6c7ec1a213690.txt,020ed65f81dc863693c1f2d99796c257c77e39200f73b551b8aeb34e5aed2b3c,41990,41606,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-f16247d1e1b4b16b9e01,RS556-ae4a590a3616d986e0a5,TS4L-ccda834ea9541cc99f35,lane_4,market_or_comparability_pressure,CT,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f16247d1e1b4b16b9e01.txt,ca13ac68d3ea6f3e36c9c7a5e9d286b6803ff8ed5d90c322a80efca6fc9f061b,88557,88328,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-0ecbe3d34c009036a51c,RS556-b79640d6d130612b48b1,TS4L-d2f03d99da115b6f07c7,lane_4,market_or_comparability_pressure,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0ecbe3d34c009036a51c.txt,d16307e9f6cfe5e83d1ba0433c1c1ae3a91cb9ae7159c838cd7d2c3817427745,36446,36312,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-a1348e5b3c1aef0b8954,RS556-b8963451ef18a9e3e101,TS4L-c824c0373224df77a758,lane_4,market_or_comparability_pressure,KY,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a1348e5b3c1aef0b8954.txt,e753ecf631dbf6c024ab60d9c0d4112f8b32d9fcfd5a59cee887da267c8397d2,6060,6055,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-e5849299115fd22486eb,RS556-c27c122c6d22486c70eb,TS4L-9cbe433811beb5cde354,lane_4,market_or_comparability_pressure,AL,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e5849299115fd22486eb.txt,60d4389e2a3ea663a17ccc7907faf875bcf16486a5f889d217804a6d7603bdd9,3275,3275,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-fd0aae2fc2e1c601d0d7,RS556-c3f3b49ac131cd83b60a,TS4L-64f8a18368725bb38e07,lane_4,market_or_comparability_pressure,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fd0aae2fc2e1c601d0d7.txt,50ebb0034e630b4d5214722d603c0879a3d7fe965b383c9e07aed289209a9f51,184143,184141,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-4798edee319596a95b46,RS556-cf401f0887d05a567ccd,TS4L-84b27e37c7e9a121b7d9,lane_4,market_or_comparability_pressure,TX,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4798edee319596a95b46.txt,e185195a2f79382c2f13da2886ad3f8c8d7a16779319a6636a332be003f03413,109493,108727,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-ed5a53aa3fb1f4875b0e,RS556-d7cdd97c6fd1437edf03,TS4L-a47516b38d9178a7ec1e,lane_4,market_or_comparability_pressure,KY,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-ed5a53aa3fb1f4875b0e.txt,d622a76e71e259368e1fb3ff75b47ad4fb02df4dc649fefd11cdd6999cf4f9b1,9548,9500,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-79b449ba917f5ebbd7bd,RS556-d88eeda4117259017d3f,TS4L-21dcb6634eebfd239944,lane_4,market_or_comparability_pressure,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-79b449ba917f5ebbd7bd.txt,64690793a81c1615547eb241621612835a1a18ef9703ccaefb0ea132a521812c,225044,224554,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-40d1f79cf71d5deb5b7c,RS556-db7f38a3f9f80a0986d7,TS4L-529be9b7474e5f67aeaf,lane_4,market_or_comparability_pressure,PA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-40d1f79cf71d5deb5b7c.txt,a40dd5b47050bd3303eb063f2f8e184319acb78fab7271b1e16618f7075f96d2,2163,2151,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-a2bf4fa928dbc7a5dd6a,RS556-e45b0eeb375a4f066510,TS4L-63aebc7645321318328b,lane_4,market_or_comparability_pressure,KY,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a2bf4fa928dbc7a5dd6a.txt,f3f3b72c5fb0954ce7df6f3fda159e88dfa235d10ad90d99f77c7e6f1a148dc8,4428,4338,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-46feab180ca60fe91abf,RS556-e598f3aecbf16334e8ca,TS4L-7b4c6aa9afc761e2d335,lane_4,market_or_comparability_pressure,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-46feab180ca60fe91abf.txt,52b8c73095644eb8505600fe658f085b7e875eba21b08dd41ea4e48735bbc3f6,272252,271073,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-2d6584a99f5f3949e3f5,RS556-ed36f25776fe870b2bf3,TS4L-c0572ef993e472b3ecd0,lane_4,market_or_comparability_pressure,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-2d6584a99f5f3949e3f5.txt,cd4bede6f2b85554eb22ae45fcd37f91a4485ec6ce8b4e165e31a61122eb8b0c,130512,130239,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-1ac0810bb5f9a20e1254,RS556-ee7ccb081474b10ee3e2,TS4L-9e25f5536ff7b9ab5dba,lane_4,market_or_comparability_pressure,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1ac0810bb5f9a20e1254.txt,5288c9fd278be668b889f9119fa40b2af8debb165a2da74267cc09b75a7edb1d,11626,11567,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-6a650bc844c33250d26f,RS556-eed49823de1472c75d0b,TS4L-a00be23bfded31856ecf,lane_4,market_or_comparability_pressure,SC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6a650bc844c33250d26f.txt,15ec3e3bcd443f33ee015ef7230d93be68823b25c49dca836793f94ed4eed225,38853,38767,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-b5813ecc53b7f435ce9b,RS556-f4d7a129dd422261a958,TS4L-c1b20ccb61d8d3ec1929,lane_4,market_or_comparability_pressure,NY,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b5813ecc53b7f435ce9b.txt,34e7ff93533bc20b9bd7c982be0e078a5afe5ff48128fe71630118cbef7bf3b7,13681,13604,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-8e0691f33db806ef830c,RS556-f9275cf384b5158620e0,TS4L-98bcd6592095d2a8b0f4,lane_4,market_or_comparability_pressure,NC,South,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8e0691f33db806ef830c.txt,4b9de7fb8caa9959cf785a97d84ae4aac61675dca3730a97574f5655da82a62e,372464,371199,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-43d13e98a09e0e9d2580,RS556-fbf1d41163fc06d7467e,TS4L-4eb204a13268b14169fe,lane_4,market_or_comparability_pressure,MA,Northeast,parse_text_layer_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-43d13e98a09e0e9d2580.txt,75cb44e8c71814ba517a396a44c92cd93a307d330f8464d59bc67afad08c3470,32353,32104,pdftotext_local_non_ocr,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-29175888fd8fccf32316,RS556-16d129851bc06d0d8d74,TS4L-17f61520f8305d89ab1d,lane_1,non_safety_constraint_signal,NJ,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-29175888fd8fccf32316.txt,9991dabe7f6fb8d7a2d339c8e1b488fad9e040a6ea923da9b6e88e407caf5bc6,630,629,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-3e1386fcb7a916e4cdd0,RS556-1b84740f51d08c82c8bc,TS4L-2dcf944afaa4646f6baf,lane_1,non_safety_constraint_signal,NJ,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-3e1386fcb7a916e4cdd0.txt,a09f09410456149d7dc31a5637d4337b83cb0f246fcc48600a1ef36569525e29,2318,2313,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-13e449729cef8865d866,RS556-77bc67e7139e2f7200fb,TS4L-a7b61d5f97bd0f57a87f,lane_1,non_safety_constraint_signal,MA,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-13e449729cef8865d866.txt,edb53b15934a7608cb29a8014960ff992cafc9c0cbe0524f19a07eb1f37e61a9,945,923,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-4064b05fd6a936a535ac,RS556-7ba657a3cc89652ff62e,TS4L-326260d4143ac97d1c05,lane_1,non_safety_constraint_signal,FL,South,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-4064b05fd6a936a535ac.txt,8186021472a0128a5321212272d358dd5251844ab0a77f85aa0f6408f6d76840,1025,1022,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-3ae4f00527bd200cc6b6,RS556-89306bfdac1d34b000a1,TS4L-f34526c802f2ce77a239,lane_1,non_safety_constraint_signal,MO,Midwest,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-3ae4f00527bd200cc6b6.txt,ebadb434b318cd27953b36b99a59371e17c60d0135d6b8304051a4895bff111f,3469,3461,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-d067f9ce1bb7a62250a5,RS556-8afd60005501ea87c6aa,TS4L-c04e6830b2353cc18a26,lane_1,non_safety_constraint_signal,AR,South,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-d067f9ce1bb7a62250a5.txt,98c5502ee0d6f072561f7bc10d7708cb05b202b2296213506fc44211d84c7e8d,13917,13895,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-43cd02df0f32db0cf086,RS556-9c533c22ded2f26455c2,TS4L-14b7a45e94724ad1cbbe,lane_1,non_safety_constraint_signal,NJ,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-43cd02df0f32db0cf086.txt,ccdcd5c8847616d28816170a0f212ad0814159baf771b1c04b684a8322f98d06,1388,1316,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-c684924b35670040baed,RS556-a79a65568636c4b75250,TS4L-6d2cbd7cd7630a1fb5cb,lane_1,non_safety_constraint_signal,TX,South,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-c684924b35670040baed.txt,6a55833cf0a9d1186ef866954aca8686c335b2c3cafd541967bb6d5d6431dce5,63628,63345,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-93548f2ec5c8a1522278,RS556-b50439f5ebaaf16574de,TS4L-a9b89e483d0867b73f36,lane_1,non_safety_constraint_signal,NY,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-93548f2ec5c8a1522278.txt,7472efd479ec2cac2a05354ae0ce4b7573753363e31f5e00a47bab23c1e6e77b,4349,4309,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-2bdbba58b56e5a008650,RS556-bb43a13833b8ead3241d,TS4L-bafe266fbe1a80e96414,lane_1,non_safety_constraint_signal,MA,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-2bdbba58b56e5a008650.txt,2a424035044bec372dc3080d7e4c67d54c5dc0d717cba3c4e119aa3027c3a6e6,4553,4520,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-f8a078b1a317f3b9c112,RS556-c61b4cdd6c2e1d5a78f5,TS4L-82dddf7a38f96f1e445d,lane_1,non_safety_constraint_signal,GA,South,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-f8a078b1a317f3b9c112.txt,c16aadfadf186568d36e92865e2364f36ad8680b501fbce04544b24d1a7d5900,4621,4607,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-71c8ad36172681f52322,RS556-ce2883df0853fc1c6954,TS4L-35c02d09a37af12461d9,lane_1,non_safety_constraint_signal,MN,Midwest,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-71c8ad36172681f52322.txt,d916623c6b88a8404175c520737ad2c031b6758c96d2421ea5a20ceda9376e09,3007,3006,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-978d7bd57a33ac877e52,RS556-fb87e6fe262107cd3169,TS4L-ecc5fe71c587788b7664,lane_1,non_safety_constraint_signal,IL,Midwest,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-978d7bd57a33ac877e52.txt,3232887984bfb7d49f73fe6c26c87a2fbd65e36be072802073a994064c15499c,24613,24551,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-89237eedbadd45b3ae36,RS556-00056396aedcbc3640a8,TS4L-6b242bbc34c97322e576,lane_2,strike_or_no_strike_constraint,CT,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-89237eedbadd45b3ae36.txt,0a69c0aa657d7371f6d7244fc108eaebac71368708b383ad0937d70324a80e88,2906,2904,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-403c7dff0f772bb038e3,RS556-0553f41b6122c6e0ca4d,TS4L-e1be638024c6c3fa0267,lane_2,strike_or_no_strike_constraint,NJ,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-403c7dff0f772bb038e3.txt,2bdf64a81d45fac88f5a455ec21da0ac66bb57858f217d1ae4e0b8cdc357dc2e,5284,5282,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-c70549986aa7e6251d5d,RS556-105b6b38f0440b5e24c2,TS4L-f10bd3ead51eefcf032f,lane_2,strike_or_no_strike_constraint,NY,Northeast,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-c70549986aa7e6251d5d.txt,d5082393ef2c364ae5a3d02192b5726d985cf0635d82b027fae4e438ae6ecb33,6895,6847,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
TXT378-1801b5032b0d5f923c47,RS556-1414d98585bf67e1141e,TS4L-31ee2d57f210fed90057,lane_2,strike_or_no_strike_constraint,GA,South,html_text_later,extracted_ok,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-1801b5032b0d5f923c47.txt,71cf33a2e4340c6376511b79825de9933bd97cad9b4d0f1a7abf18415c12aad5,4549,4532,local_html_visible_text_parser,not_rated,not_ingested,not_codified,not_causal_evidence,false
