whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-aea93e84964a4886f9bc8686,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-cdf6dc3ac3e8d7825113eb26,Wrightstown,WI,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-24f9e25fb3fdbe1eabb8ede6,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2cdf1c02c94083d71e352586,Dunn,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2010,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-562333994a221f3e504665c8,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-bd5b124a2b9e1ed9d40e08a6,Ephraim,WI,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2024,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-3b7e7f40385ef5eb7fcb54a7,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2ecaaccc89f7ef0b0fccf787,Middlefield,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2025,cola_cpi,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-0f4b57ed494c1392bfddf7f1,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-4ebdcf17991f1a6092322375,Chester,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2022–2024,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-ca7347e6a17af658bcba322f,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-35550accbf7aeb9e6be0ba4f,Wadsworth,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2018,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-57caf6cdb4e2fc594c7af064,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-c081a23f1608a5cbb7d08d17,Perry,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2022–2024,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-22a0514a91de1477a4c8af24,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-12e719cb0523c8332825fe0f,Watertown,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2026,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-666584ae5b2534ef968b9169,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-40b70ef3fed20131478178d3,Nokomis,IL,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025–2026,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-8d4c5ce1f741ffb3f0a476e0,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-9b71a2a3bcd8b774a7d339c0,Monroe,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2019,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-c98dd7e14b1d0055c1e1b336,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-56405525c50c9f2d81d7b201,Shippingport,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2022–2024,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-becf016c7a3f3ca52a5a72e5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6a00b745c9fe7d1469e03682,Farmersville,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-badfae5afc354a111dbfc861,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-1df038a00ad9c1f60f6c70a0,North Sewickley,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025–2027,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-61b7bbb6a1c9d427d5e845de,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-27f0e1cdf2c982e1c790c907,Patton Village,TX,South,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2021–2022,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-0ee72445bc442b7d72b937f5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-25bb58c3e51a7b0bea280d25,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-2da170e542199900c006ecf5,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-68fec3988c8462cb8c243dc7,Watertown,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2026,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-240ca5a7907829b4e1ec5565,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6c1b63ca724c0ebebe749fa2,Pendleton,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2008,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-8ff6da5844eaed5107b7d7d3,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-ea801d4e2a82e1bd163fa0e2,Franklin,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,1982,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-556b4be8f853885aade0de43,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-9996108528cebb5ff8c8534a,Stafford,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-601e04520043eb9f1d440fac,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-c3c8555aa8b54ce5e1194dec,Batavia,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,1984,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-4f10cfee2c21eaed8b5bc2fd,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-8519da1abacc653db7fd7535,Batavia,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,1984,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-7a0095e068ee75d05539cd9f,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-fc4bbcf787d9d6b41b99e5eb,Berlin,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2024,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-90df9c7557d5a2b96df87e54,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-20900eaf1785fdc2ba7883e8,Pendleton,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2010–2012,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-6aaaec35743335a046e35d4d,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f9f412672acceed6f18eebbd,Wilma,MN,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2022,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-f429e6e9da696ac4d43b4d61,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-c9f7d28b253a3c1ab7aa15d1,Mosinee,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-2f6369bd4417f3638a35336c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-7e152f9571f82b40bd32bf7d,Corning,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,1982,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-84b8338f8b343469c48bd404,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-935387e9c07f3d2b7618ded0,Jerome,IL,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2021,step_schedule,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-d69f69d22e49d40b943f7e77,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-3fbe7101801463418b917413,Dover,OH,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2020–2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-70d680eee7b077203553603c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-3c8cd941fd1b89fdf0c8a12f,Woodstock,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026,stipend,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-6195f1eda987c59fb59cb67f,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-b8b83bb0cd6fd5a76ea5e082,Upper Uwchlan,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2020,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-730b5cca28559ba6fd8c23bb,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-770d79c1b51079f47b020955,Springport,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2024,step_schedule,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-c65ba40123e459adb56d84de,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-16666cd5050c12dc375e98fa,Minong,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2026,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-9da06b2338b5bee0fcc49155,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2d1713380c079f01fd014218,Newman,IL,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,other_pay_setting_mechanism,2022,stipend,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-aa3082e863f05ae5f88f5a9c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-7c1dab0312ab1064a3ffd0a1,Hillsboro,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-dda8454b333284025f9e44c6,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-d26f0adeac37e009c0d4bb95,Belle,SD,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2021,cola_cpi,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-5fb42505f8ceb661c7b209f8,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-ce5e2916a86512172c811dfc,Mandan,ND,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2026,pay_grade,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-d1205f3ad9a85463595a0883,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-7920e4ba0cd36bd8fde6d9b7,Keeler,MI,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2025–2026,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-949e1f943e7f3a38e2418b1b,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-d68d5d2b1a5d25f8c7754a5f,Baxter,MN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2024,pay_grade,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-39f55998080ed685c09614ee,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-35a85272a92477b8344cec5b,Pulaski,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2024,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-243ca724791590c4d838c0c8,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-b7dae41c96c54f7d547e8695,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-4e1b34dd11d4a3a88b37e66a,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-9cfb10c8a5d580f1fd12ad52,Huntington Bay,NY,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2003,step_schedule,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-78e157baf5e7f102f62f5868,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-57a4bafc41352fa7033fbf17,Monroe,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2021,step_schedule,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-34753c47bc4c4a016adfdca1,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-19afddcb446d26170bfa686c,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-7337077efcb5e589ba7deff7,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-578b843e483924695d11c3d0,Ticonderoga,NY,Northeast,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026–2028,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-9b0e055048658eb43d676f85,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-0171f5060733381902913f77,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2023,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-09aa821fe8967d30587882ec,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-e63d424ea03460df2965522d,North Sewickley,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025–2027,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-b3e0da31617aa4e7450fd803,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2c3c778ce3e6af20564a9ce9,Mosinee,WI,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-dfa1cd49f0cee58a16e238c4,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-6f94fd9319c4ce1cee1c6555,Kewanee,IL,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2019–2025,annual_salary,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-2712aac0aa273ebe2cdc3747,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-8ac027a43345ed2cb0430329,Clearcreek,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2024–2026,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-2d9e7f5aa2171d4f0f194f58,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-63ee946691bc27a0fd9bfcbd,Muskingum,OH,Midwest,,,non_safety_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2018–2023,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-e12d6b156d432c32dcd0fbe1,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-9ff4199e18e857747ed732d4,Ideal,MN,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2020,percentage_raise,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-ec452fa34e04e26669af2900,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-27f06e3ab46bff977c76663a,Briar Creek,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2022,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-286faf86b3479a84547d3800,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2d1717091e9cb110b189270c,Franklin,OH,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2024–2025,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-6d45bfa73b0c398f4896a0fc,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-edf046102a1d90d0fc0710b1,Center,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025–2029,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-d9339224801d5b2cfc27909c,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-2a91feb4675c45b849c9b8cf,Center,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,collective_bargaining,2025–2029,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-4b17dcacdc45b51e0b008a65,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-154dc5effe77c6f325f7b437,Okawville,IL,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2026,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-394f2a0c7d22e4bf6cc00f9a,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-8c286f033c44c927cc29295c,Fairmont,MN,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,ordinance_council_adoption,2021–2022,monthly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-fb110ffd236745ff50ab5a9d,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-fb0b0360370210d1a786af1a,Ferdinand,IN,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2024,allowance,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-1502f536f483c6da6f94ddca,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-a546241a03cebaf3fc7eca9b,Dodge,KS,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,market_recruitment_retention,2010,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-47e5249aa69c3031356e9d13,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-806fb37d05f8d7ebdd29e544,Wrightstown,WI,Midwest,,,fire_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,cola_cpi_indexing,2026,budget_amount,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-8e5dffcb5b7e3a8cdfdbd382,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-f8bd7525d12628ab89d3030e,Dodge,KS,Midwest,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,classification_civil_service,2002–2010,step_schedule,,"[""documentary_alignment_not_causal_attribution""]",true,true
WCCR-64861653fdd4dadc58c594f7,quant_qual,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMQLINKQA-dcdc81b516a12d188782e893,Hempfield,PA,Northeast,,,police_direct,quantitative_qualitative_mechanism,claim_ready,strong_mechanism_link_claim_ready,non_base_compensation,2025,hourly,,"[""documentary_alignment_not_causal_attribution""]",true,true
