blocker_record_id,source_layer,original_record_id,unit_type,claim_boundary,blocker_or_route,caveats,resolution
WCB-968bccb5b5862056af5b646f,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-78d22462e284cd5d941c67d5,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f70b6e110e1057194fc8aace,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-f5fa43dcc5f11b87dc01568f,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-c9bf36f0f012e563bc46dd38,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-aeff45483bbec66e94eb4be8,national_readiness,readiness_only,national_readiness_stratum_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-aef1e60b61cd483075f9df0e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ef2b6d6e465e7dbffecdfe16,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-bf052469d5e1ef847985c026,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-dc07b361efd8d2f216b1e802,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-518196e36362cc7222f72bbc,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-2fd702ba9ef681c480cc547f,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-47b1ea5538332b4e8845ec6d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-418a1e0234e62ccbc7c21c56,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-46fe709385d8462ba3d1796d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-67f07646a009f91b9831bac0,national_readiness,readiness_only,national_insufficient_structure,,preserved_for_repair_readiness_or_write_off_denominator
WCB-418ac5da7d4d63473818ddf6,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-b5be8ac4c91092c60d8c0650,national_readiness,readiness_only,national_readiness_stratum_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-ce16ef82b3150fa85818ce71,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-eca8f3c06c14993ea1550784,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-d423a0ff21260e43c07d461a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-1a6e43a578766470116e9179,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-ef7e06cd3de2728aea390fa4,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4445dfc8dacdcf2d0eb62383,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-9273fef93d3aaab93dfd886d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-8d96fcfc64b166e6b4c5652e,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-7e7277e175facf89b2fc1dec,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-bb452b55eac1baf746dece3c,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f4b2d3206606a0e738659c99,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-c1d3360c7676a27ae7bf9a2a,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-84a638c54b1d743d2e15620b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-a2b13e0fa8c604aee5804d08,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-2f86d5b993d31538bfbe571d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-a80123493e344f2e40c52733,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-d49d92b917d7447320f12fb7,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-80106b7541a680d2d3ba1eef,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-a731c188f05404bd6561a61c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-9f541c0f4711c97f5de1f844,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-effd47bff4b584d0b834c972,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-c23bb5e24a37b21130d104ec,national_readiness,readiness_only,national_insufficient_structure,,preserved_for_repair_readiness_or_write_off_denominator
WCB-6e7bbdf393b7d52094da14aa,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-259675c4cd6ecc7f5652a638,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-af73c982bb588e897a9e560a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-c9498b7a05df04e755421a04,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f0af27c3418d9a24b0d55710,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-14c4debfcee6d6e5352b12f3,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-cb769c60443695348b2ecc14,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-1bbb7ad7f0dbb2eb14f53066,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-7843cbe70b8dc3936810d232,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4428379261c0414f47ddb2ba,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-b245aafb91d108a1060f0e0a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-82e8db17e4a724bf375a485b,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-bf417ae64b9480c8089acf0d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-311eb3e472b3e6fc791d1286,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-9933392fb30696259befe538,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-863902b075c6f68afc905e13,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-fbbdffad30b8167b6311790b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-46e90b7a75de3181a26b4158,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-d863d5adeca17e47931587cf,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-b0f09eebdb4d6c17414f4b1a,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-91c4c1c344c4aec391bea67a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-69a05338e02f62ebdeb6959d,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-db909e7601946b12dfa426b0,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ef1273e8b2633976eb5ecf89,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-d7a7ad0289d43c739a78cb88,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-fa617f44b7ee846bd24152c7,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-32bef74ad60b922630f535b3,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-7ffd763c8098af0799e42a88,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-2147630e28419cc6c17fe158,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-8b7380a2a426dfeb56560068,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-09ae4fb2252507b4c7213ccf,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-a45406799c7d8e366aea826a,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-1f97ac475d83e3687515fb02,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-053eb217c18faf631c9a4485,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-fa686cfca9cad5fd753334b2,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-2c8d8ebf487c81c5ffce6413,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-727fb6861c0a54baf245d2ca,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-50b32eee1b536631713e11a8,national_readiness,readiness_only,national_readiness_stratum_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-2b962a2defd3e3418cf67833,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-541e3acd6c56388e2c689846,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-6a21747952dfe773c0cdd4ca,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-f46491d0546997c78712fb1f,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-78503ff11aab699ac24626e2,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-6d4def1bbbe4c7718705d17c,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-007430e0ed9a2fef9ea99916,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-f8a6283bfc5b7c6a6a6d308e,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-8e88fbba4d080608f2ed8a9a,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-77f15e83a2e490d270c9bde5,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-515e32991831fbc93a1bffab,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-cf356a0e249640fe7a08684f,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-e49e58143c2aa3dcb6313bf7,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ade7e5f559540d014d6970aa,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f0e5f846f3eab0a831bdb33d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-1e7ac920c03cac50c1169538,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-874fb880b1a9772f7e7e9a0d,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-b833138ca10db2446fc3f136,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-cff574953811d72d8796ab50,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-dc262e8f683c921d984e2bfa,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-61f31414130187dc6cb0d7d3,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-33062c34d25eca261e3b72dc,national_readiness,readiness_only,national_insufficient_structure,,preserved_for_repair_readiness_or_write_off_denominator
WCB-8ce94f5d9458a850d7d56218,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-cc171d15c1cd3f9cb911d1c9,national_readiness,readiness_only,national_readiness_stratum_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-7971b8755d588f397d131e80,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-51ff833bf4c595e755cffaac,national_readiness,readiness_only,national_insufficient_structure,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f932ff7e3aea561643770f63,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-7d8684af495f5649373e043b,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-8752447f747274ab0377bf52,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-262fd46f0deb4aa5067b62bf,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-52170c7b967845b84450b2f9,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-aa73c5f23c2be47a76ca9646,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-6a172e61b47f6ccf05f9e9b8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-7b5bf277e9071a64d5827ee7,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-b4bc7d53296d62b6b4e3bfb4,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-6e735ebbdd08adeb12db3322,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-287abe7b0d9371010b5bfc0c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-fdb1f62350be9d74180af130,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-d6fa09f4da21b59b948e5efb,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-daab2c3ca2efac8757f3d093,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-5f9be7578d7621793413c26b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-66b5353f07d316cb5acb763a,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-1be377a9e798229e4fc5d9ca,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-5071ee6f2df836ab478cefd6,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-491536f7a9696caacc94d4b5,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-7ee05fed5a339dac69d4f45c,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-c015b939bbfa81a158ad10dc,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4e750848a2bec8c7a1b39de5,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-51c8a92e5608386354cd7fa2,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-14189f9c86f629e2d580ddbd,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-84f619fb1c5d58e72ee24a75,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-bcc89c2fc84c38f8ea6d6373,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f19cc5d6ab57f312619b6eef,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-1a41cae6bd2ab4e71671b3d1,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-8b1a1843c60dad208c9255d8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-b49644f61134af102d975f9d,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-8dd01a72635a801111f7a537,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4f59bd8b2d12dd6d930061be,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-130091d35c5e1d2df9c00be4,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-943c0087f7e4f0018d89f22e,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-e51cb99509a43cb127af970b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-1ad9525f7d3e13d46bf8bce3,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f1e6b2fae4a9f60b44849d05,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-2996878c03da99e7e4c546db,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-5bb84095cfb099e0213dc76e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-0146a079d24c44ef06f706f4,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-5a9d904d0f92a8e09067b991,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-85f0554f24f5b860b00c9d53,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-d3b460054bacd2761c86c6fa,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-5b79f4e5f6b3ba9a2f6624fe,national_readiness,write_off,national_write_off,,preserved_for_repair_readiness_or_write_off_denominator
WCB-bc737b53a3d68a916799a267,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-573ee80bcc25fb047ab277a1,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-fdcc844d012da3f10cc5a5e3,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ca4f21ae7e57a0b1af749afb,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-099dd9a83a45463ac252d345,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-77a7bbace4b20f9b56895296,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-ddcb9db0084758071c9a6486,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-51ae6b213b55fb36be6ed8c9,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-9dee134fc37a4adeaf55b52b,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-6b9c270b23572e9d0068663a,national_readiness,readiness_only,national_growth_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f83d4e13f35142c2006017ec,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-1e7d6a8337cf1c876718a7de,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-c254b8acc0bb968e55602714,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-edb8e46eca96b646dd3a73b1,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-a97305d185520d6aa439dfce,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-52626b742bee5c8b34ad6ac4,national_readiness,repair_needed,national_needs_pay_basis_repair,,preserved_for_repair_readiness_or_write_off_denominator
WCB-0389c792313fe2743a48004c,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-8d12cc0577908711649c2bb5,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-1fb9fdffc61fe2c85f5f48d1,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-cb12b51974299531ca6de297,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-cae962d89535de7211370c5e,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ad8da259dc0586399064b20f,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-f963c8d2bcab385b019eec02,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-d4876094acd328843a1da065,national_readiness,readiness_only,national_insufficient_structure,,preserved_for_repair_readiness_or_write_off_denominator
WCB-b48636292ce20acc393a0567,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-d08418fb4d40ad1097544424,national_readiness,readiness_only,national_mechanism_readiness_ready,,preserved_for_repair_readiness_or_write_off_denominator
WCB-7e1279f67d6fba549543e357,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-7280c6db4d67bae782347b04,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
WCB-203b0d4abfeb73d36ad49ea1,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-a97c69947930c3426948dbf0,national_readiness,repair_needed,national_needs_side_balance,,preserved_for_repair_readiness_or_write_off_denominator
