extraction_case_id,document_identity_id,text_table_detection_id,page_number,page_role,bounded_evidence_pointer,text_chars,wage_term_count,numeric_token_count,table_like_line_count,qualitative_mechanism_term_count,non_base_wage_term_count,reference_signal,rendered_image_available,rendered_image_path,packet_page_count,packet_text_chars,packet_status,cumulative_cohort
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=1,1457,2,18,0,11,0,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=2,96,0,4,0,1,0,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=3,1492,2,20,0,0,6,yes,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=4,1491,9,17,0,2,1,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=5,1463,2,20,2,12,3,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_f34d4c7aadc67877ec6afcca,doc_872ff892eec7886d3110d9c9,ttd_ddc9732054ce904acc1dbd7e,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0102_sr_9beeb191650aad8c626bd9fb.pdf#page=6,0,0,0,0,0,0,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_0602049f097d26cc6cf3a960,doc_c037abaa28e26ca3726e331f,ttd_70da506edf469e13bda910e5,52,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0478_sr_d560b97c3cb03145d803d389.pdf#page=52,1457,29,111,17,1,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_2dd6bdd47d9ec226f161/page_0052.jpg,3,1457,bounded_valid,remaining_parse_text_826_new
cexrem_0602049f097d26cc6cf3a960,doc_c037abaa28e26ca3726e331f,ttd_70da506edf469e13bda910e5,51,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0478_sr_d560b97c3cb03145d803d389.pdf#page=51,0,0,0,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_2dd6bdd47d9ec226f161/page_0051.jpg,3,1457,bounded_valid,remaining_parse_text_826_new
cexrem_0602049f097d26cc6cf3a960,doc_c037abaa28e26ca3726e331f,ttd_70da506edf469e13bda910e5,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0478_sr_d560b97c3cb03145d803d389.pdf#page=1,0,0,0,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_2dd6bdd47d9ec226f161/page_0001.jpg,3,1457,bounded_valid,remaining_parse_text_826_new
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=2,1470,7,30,3,0,10,yes,no,,6,5989,bounded_valid,remaining_parse_text_826_new
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=1,141,0,4,0,0,0,no,no,,6,5989,bounded_valid,remaining_parse_text_826_new
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=3,1492,5,27,0,4,1,no,no,,6,5989,bounded_valid,remaining_parse_text_826_new
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=4,1493,3,15,0,4,1,yes,no,,6,5989,bounded_valid,remaining_parse_text_826_new
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=5,1386,3,8,0,4,2,no,no,,6,5989,bounded_valid,remaining_parse_text_826_new
cexrem_0db75879d153d53c3850fe63,doc_6c366a422ead6bc5104819a6,ttd_beab69849f34e087da1111ed,8,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0442_sr_85918ff3f8e888b0f5e141f6.pdf#page=8,7,0,1,0,0,0,no,no,,6,5989,bounded_valid,remaining_parse_text_826_new
cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf#page=2,1499,9,17,0,12,1,no,no,,6,5518,bounded_valid,remaining_parse_text_826_new
cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf#page=1,0,0,0,0,0,0,no,no,,6,5518,bounded_valid,remaining_parse_text_826_new
cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf#page=3,157,0,6,0,1,0,no,no,,6,5518,bounded_valid,remaining_parse_text_826_new
cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf#page=4,867,4,52,1,1,5,yes,no,,6,5518,bounded_valid,remaining_parse_text_826_new
cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf#page=5,1497,0,9,0,10,0,no,no,,6,5518,bounded_valid,remaining_parse_text_826_new
cexrem_cfa17ac8327034fb766c4ef7,doc_4f4c607c6ea3638d7d1e6038,ttd_959a3bed59073d5cc8f0bb00,7,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf#page=7,1498,7,21,1,2,3,no,no,,6,5518,bounded_valid,remaining_parse_text_826_new
cexrem_60cd3899bcba799382eb2a11,doc_42b41bffe6c9c56769df63c4,ttd_62be57598dbbbfd001c452ef,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0449_sr_deaa076892dbff68c466f350.pdf#page=2,1489,2,19,1,1,4,yes,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_60cd3899bcba799382eb2a11,doc_42b41bffe6c9c56769df63c4,ttd_62be57598dbbbfd001c452ef,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0449_sr_deaa076892dbff68c466f350.pdf#page=1,227,0,5,0,0,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_60cd3899bcba799382eb2a11,doc_42b41bffe6c9c56769df63c4,ttd_62be57598dbbbfd001c452ef,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0449_sr_deaa076892dbff68c466f350.pdf#page=3,1492,4,13,0,7,7,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_60cd3899bcba799382eb2a11,doc_42b41bffe6c9c56769df63c4,ttd_62be57598dbbbfd001c452ef,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0449_sr_deaa076892dbff68c466f350.pdf#page=5,1494,2,10,0,8,5,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_60cd3899bcba799382eb2a11,doc_42b41bffe6c9c56769df63c4,ttd_62be57598dbbbfd001c452ef,4,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0449_sr_deaa076892dbff68c466f350.pdf#page=4,1272,6,8,0,4,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_60cd3899bcba799382eb2a11,doc_42b41bffe6c9c56769df63c4,ttd_62be57598dbbbfd001c452ef,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0449_sr_deaa076892dbff68c466f350.pdf#page=6,24,1,2,0,0,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_cb95ed0bcab56d5b22e7d9ab,doc_2c7b6952146f2cc8a04780fc,ttd_c2aec89c4d1fa37a4b151b77,26,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_6d5ace15262503bd643a943c.pdf#page=26,1495,7,51,0,2,2,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_936a0b9b54be53419141/page_0026.jpg,4,4661,bounded_valid,remaining_parse_text_826_new
cexrem_cb95ed0bcab56d5b22e7d9ab,doc_2c7b6952146f2cc8a04780fc,ttd_c2aec89c4d1fa37a4b151b77,25,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_6d5ace15262503bd643a943c.pdf#page=25,1499,33,40,2,5,1,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_936a0b9b54be53419141/page_0025.jpg,4,4661,bounded_valid,remaining_parse_text_826_new
cexrem_cb95ed0bcab56d5b22e7d9ab,doc_2c7b6952146f2cc8a04780fc,ttd_c2aec89c4d1fa37a4b151b77,27,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_6d5ace15262503bd643a943c.pdf#page=27,1495,3,20,0,1,12,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_936a0b9b54be53419141/page_0027.jpg,4,4661,bounded_valid,remaining_parse_text_826_new
cexrem_cb95ed0bcab56d5b22e7d9ab,doc_2c7b6952146f2cc8a04780fc,ttd_c2aec89c4d1fa37a4b151b77,1,context_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_6d5ace15262503bd643a943c.pdf#page=1,172,0,7,0,0,0,no,yes,/Users/joachimjohnson/Documents/RA_2026/Pol_Fire/gabriel-wages/docs/analysis/text_table_calibration/TEXT-TABLE-INDEPENDENT-ADJUDICATION-PREP1-2026-07-24/rendered_pages/adj_936a0b9b54be53419141/page_0001.jpg,4,4661,bounded_valid,remaining_parse_text_826_new
cexrem_5243ee6a33a6d6a59a2a5a5f,doc_7559ef903dba55588624a31c,ttd_230ea2f290b46fe71b4c0e83,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_bd799e0bd3bf0ebb5d53673d.pdf#page=6,1490,0,15,0,10,0,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_5243ee6a33a6d6a59a2a5a5f,doc_7559ef903dba55588624a31c,ttd_230ea2f290b46fe71b4c0e83,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_bd799e0bd3bf0ebb5d53673d.pdf#page=5,1422,2,18,0,1,5,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_5243ee6a33a6d6a59a2a5a5f,doc_7559ef903dba55588624a31c,ttd_230ea2f290b46fe71b4c0e83,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_bd799e0bd3bf0ebb5d53673d.pdf#page=7,1449,0,8,0,1,0,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_5243ee6a33a6d6a59a2a5a5f,doc_7559ef903dba55588624a31c,ttd_230ea2f290b46fe71b4c0e83,17,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_bd799e0bd3bf0ebb5d53673d.pdf#page=17,1464,6,10,0,2,12,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_5243ee6a33a6d6a59a2a5a5f,doc_7559ef903dba55588624a31c,ttd_230ea2f290b46fe71b4c0e83,16,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_bd799e0bd3bf0ebb5d53673d.pdf#page=16,165,3,5,0,0,1,yes,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_5243ee6a33a6d6a59a2a5a5f,doc_7559ef903dba55588624a31c,ttd_230ea2f290b46fe71b4c0e83,18,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0066_sr_bd799e0bd3bf0ebb5d53673d.pdf#page=18,9,0,2,0,0,0,no,no,,6,5999,bounded_valid,remaining_parse_text_826_new
cexrem_d6a01a9b2c9cb3d666a0a076,doc_58944552f6d43b139bb27cf6,ttd_8621d539bdd94c10f887a025,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0084_sr_ccd1e0e0254a1815d31251b2.pdf#page=2,1496,3,33,1,1,6,no,no,,6,5997,bounded_valid,remaining_parse_text_826_new
cexrem_d6a01a9b2c9cb3d666a0a076,doc_58944552f6d43b139bb27cf6,ttd_8621d539bdd94c10f887a025,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0084_sr_ccd1e0e0254a1815d31251b2.pdf#page=1,265,0,15,0,0,0,no,no,,6,5997,bounded_valid,remaining_parse_text_826_new
cexrem_d6a01a9b2c9cb3d666a0a076,doc_58944552f6d43b139bb27cf6,ttd_8621d539bdd94c10f887a025,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0084_sr_ccd1e0e0254a1815d31251b2.pdf#page=3,1498,4,28,2,0,0,yes,no,,6,5997,bounded_valid,remaining_parse_text_826_new
cexrem_d6a01a9b2c9cb3d666a0a076,doc_58944552f6d43b139bb27cf6,ttd_8621d539bdd94c10f887a025,24,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0084_sr_ccd1e0e0254a1815d31251b2.pdf#page=24,1492,10,14,0,5,13,no,no,,6,5997,bounded_valid,remaining_parse_text_826_new
cexrem_d6a01a9b2c9cb3d666a0a076,doc_58944552f6d43b139bb27cf6,ttd_8621d539bdd94c10f887a025,23,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0084_sr_ccd1e0e0254a1815d31251b2.pdf#page=23,1244,3,5,0,3,15,no,no,,6,5997,bounded_valid,remaining_parse_text_826_new
cexrem_d6a01a9b2c9cb3d666a0a076,doc_58944552f6d43b139bb27cf6,ttd_8621d539bdd94c10f887a025,25,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0084_sr_ccd1e0e0254a1815d31251b2.pdf#page=25,2,0,1,0,0,0,no,no,,6,5997,bounded_valid,remaining_parse_text_826_new
cexrem_de71fcf83007bfedbb22755c,doc_9037302d4f024a3d59c66926,ttd_6cf6cf20765a67948497ba0a,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=2,1492,0,14,0,0,4,yes,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_de71fcf83007bfedbb22755c,doc_9037302d4f024a3d59c66926,ttd_6cf6cf20765a67948497ba0a,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=1,270,0,6,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_de71fcf83007bfedbb22755c,doc_9037302d4f024a3d59c66926,ttd_6cf6cf20765a67948497ba0a,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=3,1489,0,11,0,5,2,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_de71fcf83007bfedbb22755c,doc_9037302d4f024a3d59c66926,ttd_6cf6cf20765a67948497ba0a,10,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=10,1499,19,42,6,1,1,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_de71fcf83007bfedbb22755c,doc_9037302d4f024a3d59c66926,ttd_6cf6cf20765a67948497ba0a,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=9,1223,10,13,0,0,3,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_de71fcf83007bfedbb22755c,doc_9037302d4f024a3d59c66926,ttd_6cf6cf20765a67948497ba0a,11,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=11,25,0,2,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_f51eadd00afd9465d7ea98ee,doc_f0e02071b30933519314dbea,ttd_2fd71bd27ed94f6fad7731cb,1,fallback_front,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0100_sr_312b2b606aa8973fe81e7a9a.pdf#page=1,997,0,28,0,0,0,no,no,,1,997,bounded_valid,remaining_parse_text_826_new
cexrem_a638d8a1ac106b3cd7884c84,doc_73a21169f9f89789a0609410,ttd_2d96699fc27ade4119681b14,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_5c866ec0bce9c1e6a6222dd5.pdf#page=1,1499,1,26,0,0,3,yes,no,,5,5999,bounded_valid,remaining_parse_text_826_new
cexrem_a638d8a1ac106b3cd7884c84,doc_73a21169f9f89789a0609410,ttd_2d96699fc27ade4119681b14,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_5c866ec0bce9c1e6a6222dd5.pdf#page=2,1497,0,39,0,5,1,no,no,,5,5999,bounded_valid,remaining_parse_text_826_new
cexrem_a638d8a1ac106b3cd7884c84,doc_73a21169f9f89789a0609410,ttd_2d96699fc27ade4119681b14,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_5c866ec0bce9c1e6a6222dd5.pdf#page=3,1489,5,24,0,4,3,yes,no,,5,5999,bounded_valid,remaining_parse_text_826_new
cexrem_a638d8a1ac106b3cd7884c84,doc_73a21169f9f89789a0609410,ttd_2d96699fc27ade4119681b14,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_5c866ec0bce9c1e6a6222dd5.pdf#page=4,1497,9,34,2,2,5,no,no,,5,5999,bounded_valid,remaining_parse_text_826_new
cexrem_a638d8a1ac106b3cd7884c84,doc_73a21169f9f89789a0609410,ttd_2d96699fc27ade4119681b14,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_5c866ec0bce9c1e6a6222dd5.pdf#page=5,17,0,6,0,0,0,no,no,,5,5999,bounded_valid,remaining_parse_text_826_new
cexrem_d2e20ff26d319c7226cd7b4d,doc_3770dcc18d75536890fe1f28,ttd_913963c7e302146a4aeea8a9,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0437_sr_8ee00acacaddb5abf0bc860e.pdf#page=2,1487,3,23,2,2,6,yes,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_d2e20ff26d319c7226cd7b4d,doc_3770dcc18d75536890fe1f28,ttd_913963c7e302146a4aeea8a9,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0437_sr_8ee00acacaddb5abf0bc860e.pdf#page=1,209,0,5,0,1,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_d2e20ff26d319c7226cd7b4d,doc_3770dcc18d75536890fe1f28,ttd_913963c7e302146a4aeea8a9,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0437_sr_8ee00acacaddb5abf0bc860e.pdf#page=3,1494,1,13,0,2,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_d2e20ff26d319c7226cd7b4d,doc_3770dcc18d75536890fe1f28,ttd_913963c7e302146a4aeea8a9,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0437_sr_8ee00acacaddb5abf0bc860e.pdf#page=6,1494,2,18,0,9,1,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_d2e20ff26d319c7226cd7b4d,doc_3770dcc18d75536890fe1f28,ttd_913963c7e302146a4aeea8a9,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0437_sr_8ee00acacaddb5abf0bc860e.pdf#page=5,1314,3,10,0,3,8,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_d2e20ff26d319c7226cd7b4d,doc_3770dcc18d75536890fe1f28,ttd_913963c7e302146a4aeea8a9,7,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0437_sr_8ee00acacaddb5abf0bc860e.pdf#page=7,0,0,0,0,0,0,no,no,,6,5998,bounded_valid,remaining_parse_text_826_new
cexrem_af1a6c130f7769d2a83da5c8,doc_277f7a0ee1805cedb99d9504,ttd_3654cf03cc27d7da5d7ccbcc,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0455_sr_4c1d6eb5336c00727eb99598.pdf#page=4,1490,0,64,0,0,2,no,no,,6,5995,bounded_valid,remaining_parse_text_826_new
