span_extraction_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
CBSPAN-20260728-7c0b0af108f197977074bcaf,rating_lane_004,live,1,resp_03fff77403fd95aa006a69667993d081908ad049fcbc549615,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f10c8c1863f46b8a74bd154f0a9dde46debb761becd50fd6b14ac1388abd4160,2431,96,500,1020,239,1259,9.353955,,,false,false
CBSPAN-20260728-c0fe696a6005deccfeb4ee92,rating_lane_004,live,1,resp_056961fb4282f278006a69667a33508196a7443d96dbd874c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4e672fdf4ca96a4be510bb8abbe67bce8b938b8d1b90c7d55e425cdbe1fa6147,2385,59,500,1057,398,1455,11.168906,,,false,false
CBSPAN-20260728-50500bd5bcc0d24c453ea74f,rating_lane_004,live,1,resp_02834513ecd6609d006a69667a6860819389ecdc727103e6cc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e7f226d44c212eeb0d3b5556a36898f0da25eb84a2c37e99c3e20c0cb84078c3,2403,53,500,1037,169,1206,10.213725,,,false,false
CBSPAN-20260728-bed96bc5222b37856584e5dd,rating_lane_004,live,1,resp_037cd38eb70e47c2006a69667a9c348197bd13dcbb7b95e17c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,84369f10ddc7d62653c1dd8687bc459ca7d4e4143ea403aa18f829d20dddf6b3,2395,44,500,1066,324,1390,10.798832,,,false,false
CBSPAN-20260728-9f67f326992371442af4a914,rating_lane_004,live,1,resp_019381ee2ece4aaa006a69667aa86c819384b84a50c62fefef,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e4d3459ce6ae865ff96f1c1c089419506714dc077c3e52d83ab75436abfd0af2,2433,82,500,1028,209,1237,10.360735,,,false,false
CBSPAN-20260728-5d5c28a2c3b4d4dcb3ccbcfa,rating_lane_004,live,1,resp_02ad2e17dccce9f0006a69667b43288193b53775fa9c305def,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4bc612b3dabfd8bdf6904f3a5a2e2f0418263970c16a0e18b13983e541323a1f,2425,85,500,1079,282,1361,12.520913,,,false,false
CBSPAN-20260728-6529b81635331d2972a22239,rating_lane_004,live,1,resp_08ff0da1feb611f8006a69667bc5648196bc72bf5edef91c88,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ff0695bed7fc666eb7e84c9b7f5675d4e46844be5ce5bea00c82c49699fa7b10,2425,85,500,1068,260,1328,11.800970,,,false,false
CBSPAN-20260728-7d84f82cc792e845f6228abb,rating_lane_004,live,1,resp_0b15e898d790e67b006a69667f28388190bbac29fe62af605e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4b0d0471d7c05e97663db16649c4fec96ab00e33cbb8daa0b9ca387105aaa6b4,2448,57,500,1072,186,1258,2.125998,,,false,false
CBSPAN-20260728-09409632a778666da0bc2c7a,rating_lane_004,live,1,resp_033651e53be9a26f006a69667f151c8193928a32631b89c134,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,64f9eb0078b9f74fea2d0576b0a10f6629a04b2c89aa99da2499df2f2a8fd1f6,2428,54,500,1079,238,1317,2.412648,,,false,false
CBSPAN-20260728-3a7bd96e9d1afea2c1411c1d,rating_lane_004,live,1,resp_04b71631b81e63db006a69667f1f6c8190a1a2b9fc1d51b306,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7ac2ca1c87cd5a56efea4fc59bd9c01942a2cc1c80f5a12af9fac338513a8eeb,2444,54,500,1095,252,1347,2.442706,,,false,false
CBSPAN-20260728-d43c91394abe27e77e9a7770,rating_lane_004,live,1,resp_0fd38359ed29dbf9006a69667f11b88196a81648888f9be2ef,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6a4595b7f034c9ee882329ffb01adb5fa69a40c61c47a7b7b4cfb06e991b61c9,2478,102,500,1037,204,1241,2.193174,,,false,false
CBSPAN-20260728-2c40d993a15bb621a08ba7c7,rating_lane_004,live,1,resp_047c553aaed5df5b006a69667f26b88190bc5ec55cd464b0c8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dfc34a51bf6cc3156f6f22276aeabc7ccc8a98950178f02b616201c509505d01,2422,65,500,1046,221,1267,2.557233,,,false,false
CBSPAN-20260728-bc1da2cacf8e0ab0de03612b,rating_lane_004,live,1,resp_03f0c9b959aafcd8006a69667f141881979e7fa38787104184,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a10f5ea62c341e89614c2c4f9f75e06b56087eca0d118b54228b84e3556272a6,2469,87,500,1046,241,1287,2.297782,,,false,false
CBSPAN-20260728-c38a36f44efd7ce45d412ac2,rating_lane_004,live,1,resp_0df8ccaa9fdc9c79006a69667f17f88193a5721bdcc47ed5c0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3373158da2748a3a7f58505c76b3a29de34099632a7a410ca94d4357124272b1,2452,91,500,1061,359,1420,3.222088,,,false,false
CBSPAN-20260728-8d52483c32c413f9a7f82086,rating_lane_004,live,1,resp_00ee8473fb257bc1006a69667f245881958c3cfd655a3d0c79,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,975472567f84b0286899843fca8fca6d313c3a1ddc5a1ba74f5e18089bf3a0f5,2398,34,500,1024,225,1249,2.215069,,,false,false
CBSPAN-20260728-f1aa9fd55ae5b61b5fcf69bb,rating_lane_004,live,1,resp_0c19d608f63493ee006a6966812c848196ba2a1d62e247da1b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f41752f16fcc30fe083cae8c39154228289473ccf7fdcd8633a3695f6228ae99,2442,83,500,1042,383,1425,5.152325,,,false,false
CBSPAN-20260728-5652c1693f6840e786a6e87d,rating_lane_004,live,1,resp_0b4dbc5dd41bffb8006a6966814cf4819497196cf9a9fe9a86,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,34b4722025652e55dacb405cf9da4128170de58d27f2057445a6e7986644834f,2445,83,500,1110,307,1417,6.627090,,,false,false
CBSPAN-20260728-76a93c3988965ab418f16544,rating_lane_004,live,1,resp_04a38484f0afc330006a69668148748190b7dc8798139297fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,80e9bdb18bb3dc41ce7aa8d3b38e1b6edfc373cbd81197b1ce5d824d618043a7,2395,25,500,1035,179,1214,3.965115,,,false,false
CBSPAN-20260728-c06fc955cf2452c7c963f8ba,rating_lane_004,live,1,resp_037ed7b739b50057006a6966815ab081949c30314339f921a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4fde8b102a5ed36ae88fb7d9b42d4937b3c21ea1b5c6efb97f9c3193af66e765,2391,39,500,1047,317,1364,4.942372,,,false,false
CBSPAN-20260728-7e5a3af87e2275c16670ae15,rating_lane_004,live,1,resp_0dbbd39d7751a85a006a69668173cc8193864d105eaa7a9c1f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1ac8b9d2045eda8255ddfa46250dc286c139bf69ff362e5e0fc1eceb48c2ca05,2467,97,500,1068,398,1466,5.787851,,lineage_id_changed,false,false
CBSPAN-20260728-bf1b21958489765b3735d839,rating_lane_004,live,1,resp_0b2b76bf68a56d23006a6966818d1c8197afce047cc2cf4884,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e589c54372d5759df5d951f434a93e3f874b3699f0d312cf8c72b87e98d7d1d7,2315,29,500,1129,264,1393,5.393663,,,false,false
CBSPAN-20260728-64b6843d55cd262404808401,rating_lane_004,live,1,resp_078298789e087b6f006a696681987c819682b5a2e1f5fa3e90,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a402239f617dd0b0cc588c3403d095923dd055cb5a51acd067f11f90422cac1f,2349,65,500,1021,242,1263,4.722870,,,false,false
CBSPAN-20260728-0cca251fa13811bbeb53abfe,rating_lane_004,live,1,resp_01be7ce66a5ac504006a696682412c81979cbca409aa551d66,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,05e203c0be65f6e8ac00c2197bfada649adb95f5f355efaecd8bab6be01fae1b,2393,95,500,1035,218,1253,5.491470,,,false,false
CBSPAN-20260728-15bd8c89c8d3c310b8bd786a,rating_lane_004,live,1,resp_0776bc0ecba62c88006a69668305cc8197aa51183b3683bbb3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b7d8dfa1d55ecaee09270d05dfec61694004a436a44b2e4c0c0eb0b5e8e9fa46,2352,65,500,1017,216,1233,6.156196,,,false,false
CBSPAN-20260728-4f2b15d0a126de0dd305c01a,rating_lane_004,live,1,resp_0103d695a2ac1c05006a696683c14c8197a9577ee000968c03,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,aeac949226022bcfde3cf39480ba5f21a532b53b4a9f0e40f3c68903ea8df3c6,2360,92,500,1052,256,1308,7.395327,,,false,false
CBSPAN-20260728-6243cf04146a4b36891b6918,rating_lane_004,live,1,resp_094f2888f531fd65006a696683fb248190a68ba0e10bf2493f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a36848ce50389100c23f17122ef16e20b253419f950000c4a9cdf4a002ffb5a8,2370,103,500,1034,237,1271,7.042904,,,false,false
CBSPAN-20260728-734887aa27ebebbc1f5e08d7,rating_lane_004,live,1,resp_0da320589a520ad0006a6966842d3081968224488069257ecc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,944a769b161de0d221871a0635cffcdb842f10b0bf20fdad4d6db2eae421f84a,2309,43,500,1033,398,1431,8.358676,,,false,false
CBSPAN-20260728-1c883f3b60d2ee75e28c0e28,rating_lane_004,live,1,resp_0e51c655c71fdd70006a69668472f8819397e2ed07ce19cd28,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2df9d3c646a6084eb7dbdfb30b53e5fb262cfe979434e3bc693fe1c0a91c9cdf,2334,57,500,1039,265,1304,8.055554,,,false,false
CBSPAN-20260728-5c2fcf25bcf10bb2ce1deef1,rating_lane_004,live,1,resp_086097be5b6a8c01006a69668486948194aa35b42a979f5cf4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2aa7eaddd7196fae1c0297dcb9876a6176cb8355d29b94a20b94b312fc158c53,2333,57,500,1045,336,1381,8.264851,,,false,false
CBSPAN-20260728-240809c9601fb33967653c95,rating_lane_004,live,1,resp_08b578eaddb630ed006a696684d1f881969bc4e7b1e4329b9b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4d77772f71722489e1bc1515892bb51a262e822b67a02c946147ab343205cf65,2309,23,500,1038,270,1308,8.526025,,,false,false
CBSPAN-20260728-1842a2d8de2243907bfbdb9f,rating_lane_004,live,1,resp_076a70112f9a1bbb006a6966852dcc81979b87338f0ce64a49,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5fbcd5c8046dc920559184d687c040c401c05b2fc10d4253a93affabeb58e8f5,2441,152,500,1081,478,1559,9.551404,,,false,false
CBSPAN-20260728-fc4441785b9045477d9ab860,rating_lane_004,live,1,resp_02e9e974b97e8050006a696685a9d881969ca7ed1f1e2d7594,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2038a14e897a8f7267f33afb949a705d4aef238526a2712e90a9fe59a4a9dfb9,2314,51,500,1023,334,1357,10.451339,,,false,false
CBSPAN-20260728-fa6b57b2b9f96ff52d18e98b,rating_lane_004,live,1,resp_08321292fd610752006a69668623d481978a117fa1abd7ee4d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,54850b41ab3bbfa371dd3edc6636dfadac2cf30105394f16744c7ff899fb674f,2374,93,500,1030,203,1233,9.166960,,,false,false
CBSPAN-20260728-be9286d8a5654e6dd4c912e4,rating_lane_004,live,1,resp_0c92c36490a7de74006a6966866b9481979d2e1ff0f0e929f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dfe80aaf990adfc7e45027af6ef3316ff6e134ec6ab0b21f328bb72bd6cc66e1,2360,55,500,999,290,1289,10.299636,,,false,false
CBSPAN-20260728-c4dddebd405b7ab60b79c8b9,rating_lane_004,live,1,resp_0775b64b9a077735006a6966871de08194bfabcbb94fb12ed3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3d2066b127bfbb73bbd462bb2aa245f73724faa544d4e6acf9ce08851bc7e823,2395,101,500,1028,210,1238,10.393971,,,false,false
CBSPAN-20260728-9c0b6b75f473c720a3852565,rating_lane_004,live,1,resp_0d1e1bfa430fde93006a6966874d0881909a852920375ae68b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0371682763f021cc8ba2940f43149a4e49f14c98400673f517e184c10e3dd334,2377,96,500,1052,217,1269,11.480835,,,false,false
CBSPAN-20260728-d5a4088e6904ff9cb176b0d6,rating_lane_004,live,1,resp_0bd74ff76abdedc5006a69668767b4819480f8ea3476c9477d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8c704acb56ca6ddfe1e5d329960c97d67495e7ed4acd4883e9407958b1d1fde6,2377,97,500,1036,243,1279,10.759620,,,false,false
CBSPAN-20260728-531923c9cdc322c85562783a,rating_lane_004,live,1,resp_09a264b2c9a0847b006a6966878f2c819585b5b8d792d6f982,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9fca7c3d3c590ee3182659eace5944aa1b6e028928e5b7406ab15fb3211b3a68,2384,101,500,1031,352,1383,11.373919,,,false,false
CBSPAN-20260728-47d32e352486ba038242be1f,rating_lane_004,live,1,resp_0ae9c4c1c6e8d460006a696688346481938c1fca43dcbcf002,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9e732ba94801c86c36b2a5dd81158e9252edc349351b0cdd8aff24a40e46850e,2376,84,500,1020,215,1235,11.184894,,,false,false
CBSPAN-20260728-7e5a3af87e2275c16670ae15,rating_lane_004,live,2,resp_0c41030893e4536f006a69668a94c48194bdfd76fdb61a901b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,37a3e2ba713b987a52864c6703af55b7cd57670e8c4115d2353ad93e02c6f99f,2576,97,500,1088,305,1393,2.952075,,,false,false
CBSPAN-20260728-c1a79ca414d499e8f1a2060b,rating_lane_004,live,1,resp_0088a4cc82ee8e62006a69668da06c81938b08956579aac03c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dd751e9fd335e56d48be95fecd7e81f8f86863b82ee9b82a471d7acab0100be3,2385,105,500,1033,312,1345,2.820371,,,false,false
CBSPAN-20260728-78bd5ce4897caade16cff4fb,rating_lane_004,live,1,resp_0b63cecb09398ffb006a69668da6dc8197a6f726111e726148,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c4847b2143473201641913f9c5a3dd5ea34bc62a3cfda9de0b3bec9318e13121,2372,79,500,1026,312,1338,3.037198,,,false,false
CBSPAN-20260728-a5cbb5d75ede5ad92f4e4744,rating_lane_004,live,1,resp_08fcf50d5cdedb28006a69668dab688196b1786e5ec8547b5c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6443889a976ec8fe547319e310da8c0982dbdf6ed371faf54532414f2fe26bf3,2325,49,500,1014,336,1350,2.834217,,,false,false
CBSPAN-20260728-3baed001983029ed0a97c1cd,rating_lane_004,live,1,resp_0e59874e56267949006a69668d9a1881949ce7db909935a359,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8784e75bc417355fefd0127b5ca54468c838705e57e050981d2569002fd96145,2370,72,500,1019,254,1273,2.295228,,,false,false
CBSPAN-20260728-791701df87ce55451b72312b,rating_lane_004,live,1,resp_05863bbb6761031a006a69668d9cc48193b25a9820ba6645a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b8e97997be50f725fe6e952ef2782327bd8b03287d0fe0980a65f746aec804b9,2373,72,500,996,301,1297,2.552818,,,false,false
CBSPAN-20260728-833dc8c3ca8657f90a41f595,rating_lane_004,live,1,resp_0cfba16fe8a394ee006a69668da01081968cddedb11d369db4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e00073c05419c5be59dd10c4cfdd25fcf2eb25f2f1172e572e2468510f7d1f64,2390,95,500,1015,331,1346,2.695107,,,false,false
CBSPAN-20260728-796f64b9583289e7f32059ba,rating_lane_004,live,1,resp_08811fd9f3bbf6ff006a69668d9c948197994986566f9d8998,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,00a7b13eaa92e26b9163437e3de56108d53d1a5736964c9926c3f05bfaca4b5c,2364,88,500,1062,262,1324,2.556433,,,false,false
CBSPAN-20260728-a1c66a37893162f9b4ab135d,rating_lane_004,live,1,resp_0f62a6285a20e3de006a69668daffc81948262d55ec1b59f8a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d030b6a3ea45530fcbfffa34599bbdbf2249f0cce4c13beeeb16da3977de366c,2304,29,500,1058,223,1281,2.462969,,,false,false
CBSPAN-20260728-e10a509381aa194017e66980,rating_lane_004,live,1,resp_082894dbe21316f4006a69668fda68819484958a4dfc0e2a63,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7c2ec6acdf56110c93bde021dcc7eb5d085e1c598086b361994b9d6e313267b8,2418,106,500,1036,255,1291,4.965632,,,false,false
CBSPAN-20260728-1c99a96111471101d580d707,rating_lane_004,live,1,resp_0e6581193cd71ed6006a69669007d08197bfd32e3b927888a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,83a4e72000dce4ad830319700247feb1beb1767801119997581307cef813fe6d,2374,95,500,1033,430,1463,5.847585,,,false,false
CBSPAN-20260728-b15d0d620a0e2710c70920cd,rating_lane_004,live,1,resp_03eb76383d6ede26006a6966901e8081969a5495607018a16c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,34c4182ec2386457a394cc2cdd8c2154e9b95660bb0d96e34ca8e8d41bbc638b,2344,45,500,1028,221,1249,4.761027,,,false,false
CBSPAN-20260728-eb2bc5c1189b03a7828278d3,rating_lane_004,live,1,resp_0901b1d63b9fcd44006a6966902460819598201e1ddb19903a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,806161b30ee429afab72f88e8e0ebcfc6aed5bd91d3420414cadb9d754b55823,2370,60,500,1006,171,1177,4.588326,,,false,false
CBSPAN-20260728-305d4cfdb7c19593ec45ed72,rating_lane_004,live,1,resp_02c925712ed0418d006a6966903f948197a2cf77d5444d93b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1519ecdda432e62c730de455d0d3dd13a330c82fc5a425e72684fca90dc849b6,2369,70,500,1023,328,1351,5.471423,,,false,false
CBSPAN-20260728-c212221aa17728a6bd1cd9b4,rating_lane_004,live,1,resp_0dfcb4d42c3cec91006a696690687c8193811b5395f7cc6c20,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3108dec2e02c77fa2e587039272b9646a8d4f14a578d2d102dd01e9e91362c0a,2328,22,500,1015,223,1238,4.939766,,,false,false
CBSPAN-20260728-901d634d618b2cca130d7675,rating_lane_004,live,1,resp_0e9f35e232a8e910006a69669065ac8197a5f2625890dbbc9b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,360d90953ca5bbbb8ededdd6de7e7d721c2c60627a03f9f8bbae0b3e435ebe22,2361,65,500,1031,331,1362,5.730998,,,false,false
CBSPAN-20260728-503568498550cafa49c28885,rating_lane_004,live,1,resp_0cca33e19d5c43d4006a69669099308197b77441b4636d3f45,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,63c72847cd78754bd331e644c91b34bfd255550b7bfe4b7bf09bbe08f700b460,2350,62,500,1029,255,1284,5.578188,,,false,false
CBSPAN-20260728-d80f2572cda3b171d6c2456d,rating_lane_004,live,1,resp_03d4c5f4cbb3f80a006a69669228308193864775031828f120,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3c132ba7791af7de80f6c7607ac2ead3a5d62c7d1d02d4aef0abb80397d63573,2364,83,500,1069,370,1439,7.498956,,,false,false
CBSPAN-20260728-cd0409bc35319dfff1601366,rating_lane_004,live,1,resp_0843c12cd685d303006a69669252cc81968c730294b468b731,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9a5ba70340e7d55f64357d5559d6eeab80e579b2ee237c6966c977a8ff992cbc,2351,54,500,1025,353,1378,7.813019,,,false,false
CBSPAN-20260728-be449a49b4cc876cebec858b,rating_lane_004,live,1,resp_067f3476b20b2dc0006a69669285e481909e1c7a101bac9102,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d35a17c2667cfb72d6595486c44ff8afe6875b19392f6a13c59e5c5e74225ad9,2354,55,500,1025,399,1424,8.115464,,,false,false
CBSPAN-20260728-cc26ac3a214a159dd6b1ef09,rating_lane_004,live,1,resp_0482fd65a44680bf006a6966928cbc8194afbc0c072d38f514,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6068d55c7989d5f310cd0ede814f2459c9e5d98e4999c12ab0b576ea8a348b54,2320,35,500,1011,225,1236,7.534706,,,false,false
CBSPAN-20260728-eb8317614f2bca8a4b411032,rating_lane_004,live,1,resp_0f1353ab27c503c7006a69669308b88197b791b16fe9cbcebf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,84527bf2107e8bb5dda7aacdbf66dae0f6eee88d3fed3968b3e9db6f0b7b5538,2339,60,500,1020,212,1232,7.429997,,,false,false
CBSPAN-20260728-433563ea564cba1571f70859,rating_lane_004,live,1,resp_01deebcb3c436269006a6966932524819098b866d5a3d44ec5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4eafac5a3fab1598fc33a2bf9a3af78fa1e224be4a3a5ee66761ed0abe387f3f,2304,27,500,1008,223,1231,8.099315,,,false,false
CBSPAN-20260728-e99ee27de26008d7e551196d,rating_lane_004,live,1,resp_0720e9266d7666da006a69669355988196b2e4615412021e16,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7a9ddc8a7f99bfcc6207c38ac06a902d912cbe9b01a48906c79b958b46516db1,2362,76,500,1015,274,1289,8.127165,,,false,false
CBSPAN-20260728-fd9eb8d1f89471d7ced80987,rating_lane_004,live,1,resp_0aa3bb14abcea7a2006a69669374048197b78f8f18da410d99,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d9806fb9311cacfbe0e78e94c1232eb577af62529e1fe081a7a9cf83669c53dd,2308,9,500,1014,190,1204,7.753081,,,false,false
CBSPAN-20260728-7881bb096bcc0e5bf412c637,rating_lane_004,live,1,resp_0e6920f3abc9372b006a69669504c88193ac42c215f3e4e347,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f96733a783926ab1f507c7923f355a10ca1356fc30b37302bc8d29a8308cb318,2348,58,500,1031,218,1249,9.699155,,,false,false
CBSPAN-20260728-72371f6b5e72d3ca0a42b161,rating_lane_004,live,1,resp_0124e07a7c4eb2c0006a6966951d048197888411e17aaa0572,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,844467e5fb7326e0b45291080f19fa771d9c2e6e6061e7af2007ced575072329,2291,123,500,941,269,1210,11.280958,,,false,false
CBSPAN-20260728-82628e0ccfe2a73edcc40532,rating_lane_004,live,1,resp_0bcd4c695f360d22006a69669527988195937b2e13a46af78a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2f3623e6e0996fcabe4977a4ec77279b9ed398b1468ef03c4d174d8abb65c579,2262,82,500,999,260,1259,10.077949,,,false,false
CBSPAN-20260728-55d90968a320e14d40e84717,rating_lane_004,live,1,resp_08073bcacadee34c006a6966956e808194893a466b52708ef5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,29c3ad18d295f52444540a3ef5e446c6505c2d1c8cb88f5fecb3bafda684d293,2243,62,500,996,254,1250,13.434512,,,false,false
CBSPAN-20260728-79f794c6751ccaf8f385f55e,rating_lane_004,live,1,resp_0a18d05f9913876b006a696695728081978adfb8851723fa04,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,98853198e1b31698ffeee70e4464eef6124d34cca89b782d3d54c152037518ad,2273,93,500,1033,362,1395,10.834869,,,false,false
CBSPAN-20260728-2e3c8023f56ad6ffb4a12db8,rating_lane_004,live,1,resp_068e760a49695d24006a696695b0248194b65e5f83122b451d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e9a15728426be140dae2881b645e93d9f0f758acb1f27b383ae4bc65dc382993,2263,95,500,992,307,1299,10.795468,,,false,false
CBSPAN-20260728-bbffa9b65eb74629dbff4dbd,rating_lane_004,live,1,resp_09571429c3c667c3006a696695b3f881958fc9f4e1da320415,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,18b5e5bccc32828e9507d2bf35d1d64afc5819b76149e64b0953502713943445,2203,40,500,988,211,1199,10.437864,,,false,false
CBSPAN-20260728-d900735eb8ab1ca371b4e5bd,rating_lane_004,live,1,resp_015fc09e3ddb0ed6006a696695bf088197a5155a34d7d59943,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0b945b97c12f9976348709e1048f46f5be126edda1e4655073b1a6696a7a8c67,2246,79,500,993,342,1335,12.650438,,,false,false
CBSPAN-20260728-d001b346f0243f10e471e333,rating_lane_004,live,1,resp_05fe2da0a78b4c90006a69669b2a88819685c2a2f7ee647d11,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,87f56a7f9f9ac555ab8f1c9c3999c2561b025da309a1f287c43c421771b435d9,2272,85,500,1000,243,1243,3.536895,,,false,false
CBSPAN-20260728-e99a498946dcbdf934650a44,rating_lane_004,live,1,resp_0d57d1c9fd945388006a69669b38f48193bb86eb647a8c7ea0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2fee3392ac65bd2209c66d28638be840aa897de70657e49e963fc653f06ab925,2255,85,500,988,223,1211,2.363058,,,false,false
CBSPAN-20260728-224317dfa1d5f2b7eca99000,rating_lane_004,live,1,resp_05519ca1257f0fd2006a69669b34d88193ba39f3444ac1e379,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5fec39ac8596c0818d4e87ed71370d811988a92f450314f816e9087c5adbcf68,2238,59,500,1013,313,1326,2.814171,,,false,false
CBSPAN-20260728-4cfb0d07ba4559c8c8abca0b,rating_lane_004,live,1,resp_018f84c9dc8738ac006a69669b31408197ba84156e1fa61f5e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,30a17ffa6e41b0a568a001abd98637ad838e2966d49f0b57242642c237e11be3,2240,59,500,1026,265,1291,2.324769,,,false,false
CBSPAN-20260728-0c48e02abe8993abedb8fa57,rating_lane_004,live,1,resp_0e768d3e1acb7929006a69669b2d8c81969e1064e9625b0995,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,548490f056965ec9d7a1e8e3f0b8787606bfa3921768548df14b60817c562644,2215,55,500,990,240,1230,3.596853,,,false,false
CBSPAN-20260728-d86a46c4bfec9e500191d936,rating_lane_004,live,1,resp_04d0000bf68b1b52006a69669b2efc8196a82a17c62cddac98,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ca1945a358a59967531cf4de6a11987a495069183abc98173c5be2de183cc9a6,2244,82,500,997,358,1355,3.500334,,,false,false
CBSPAN-20260728-66baf7e08a4e86a6dcd7f636,rating_lane_004,live,1,resp_042d81fd2d675efb006a69669b3090819588290b5d326a61a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,01d78b8f6b24ab336b4e02bdf00bac9f5d3f1d56dea3ae47985a4e7942723018,2268,91,500,999,224,1223,2.381685,,,false,false
CBSPAN-20260728-575e285ee623c109db764030,rating_lane_004,live,1,resp_0a779b4ce815ebc3006a69669b30708196b7c63c303ddc7285,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3df9963d09b559016db57c6be6c280d480240cba9e7b4f4db606e4270ef78951,2229,57,500,994,223,1217,2.188789,,,false,false
