non_scalar_structuring_id,normalization_id,original_value_type,original_normalized_value,original_value_candidates,non_scalar_structure_type,non_scalar_structuring_status,structured_value_count,fake_scalar_created,structuring_basis,source_locator_lineage
BRMNSRES-46529dfa5b46a9962e879325,BRMQNORM-20260803-c66c76a1cbb55c5424e6de67,currency_amount,1000.0,[1000.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-04475-01"", ""final"": ""https://cityofwabash.com/egov/documents/1766158876_99841.pdf"", ""original"": ""https://www.cityofwabash.com/egov/apps/document/center.egov?id=1676&view=item"", ""scout_target_id"": ""BRM5-20260731-04475""}"
BRMNSRES-ee6f62dd1237d2b251bac1ac,BRMQNORM-20260803-c67ad5b4a11f72bfb79feb0f,currency_amount,20.0,[20.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06752-03"", ""final"": ""https://kingston-ny.gov/filestorage/8399/10476/11808/11810/May_2024_Finance_Communications.pdf"", ""original"": ""https://www.kingston-ny.gov/filestorage/8399/10476/11808/11810/May_2024_Finance_Communications.pdf"", ""scout_target_id"": ""BRM5-20260731-06752""}"
BRMNSRES-5c336a8afe3bef2ef42ee9fe,BRMQNORM-20260803-c6833fe7512124bfe1e4f9a8,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06104-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-CON-02-1726.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-CON-02-1726.pdf"", ""scout_target_id"": ""BRM5-20260731-06104""}"
BRMNSRES-5b0939a6cb8a5401f1a00248,BRMQNORM-20260803-c68be47cdd4b686207644c40,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-01713-01"", ""final"": ""https://arrowrock.org/wp-content/uploads/2020/10/Arrow-Rock-Ordinance-Guide-Updated-9.8.20.pdf"", ""original"": ""https://arrowrock.org/wp-content/uploads/2020/10/Arrow-Rock-Ordinance-Guide-Updated-9.8.20.pdf"", ""scout_target_id"": ""BRM5-20260731-01713""}"
BRMNSRES-2d66ba3eabdc1629a5dc7b59,BRMQNORM-20260803-c68cfa600a59297e9d219428,range,,[11.65],salary_range,structured_without_scalar_collapse,1,false,value_type=range;pay_basis=hourly;evidence_category=quant_position_classification_pay_band,"{""candidate_id"": ""BRM5C-BRM5-20260731-00474-01"", ""final"": ""https://villageofstonington.com/documents/654/March_15_2023_Finance_Meeting_minutes.pdf"", ""original"": ""https://villageofstonington.com/documents/654/March_15_2023_Finance_Meeting_minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-00474""}"
BRMNSRES-f09b260ec886ccb07520c26e,BRMQNORM-20260803-c6919f5d539b129f2cd66a8d,currency_amount,9302.0,[9302.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-08055-01"", ""final"": ""https://franklin.in.gov/egov/documents/1726499898_46214.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1726499898_46214.pdf"", ""scout_target_id"": ""BRM5-20260731-08055""}"
BRMNSRES-af959a0bd102226c9dc2ba15,BRMQNORM-20260803-c696cd131c7a073cb9c04891,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-10174-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""scout_target_id"": ""BRM5-20260731-10174""}"
BRMNSRES-d4e455cc6cd4ab3c2ada01a8,BRMQNORM-20260803-c6bdddd03bc493d5eef2528a,currency_amount,700.0,[700.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-02458-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}"
BRMNSRES-389c9c062e7602a6669dc5cc,BRMQNORM-20260803-c6bedbe74404368800572b8e,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-17323-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-07-0847.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-07-0847.pdf"", ""scout_target_id"": ""BRM5-20260731-17323""}"
BRMNSRES-70ca582c2b1b4c02fa56556a,BRMQNORM-20260803-c6c9b994d99d483437a6f80f,currency_amount,2.75,[2.75],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=stipend;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-14292-02"", ""final"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""original"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""scout_target_id"": ""BRM5-20260731-14292""}"
BRMNSRES-6a9d0b6176fa23b8b615b2cf,BRMQNORM-20260803-c6d2e1b04935d4f2a5cdd8b7,currency_amount,27.0,[27.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-14386-01"", ""final"": ""https://chancefordtwp.com/minutes/bos/2024/February12%2C2024Minutes.pdf"", ""original"": ""https://chancefordtwp.com/minutes/bos/2024/February12%2C2024Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-14386""}"
BRMNSRES-7fe097fc55acd9f7f2789105,BRMQNORM-20260803-c6d6135162f44bc4b10e2f25,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-14831-01"", ""final"": ""https://averytx.com/wp-content/uploads/2022/01/Avery-Policies-v6-amended-13-Dec-21.pdf"", ""original"": ""https://averytx.com/wp-content/uploads/2022/01/Avery-Policies-v6-amended-13-Dec-21.pdf"", ""scout_target_id"": ""BRM5-20260731-14831""}"
BRMNSRES-00ca99b0777c70a2fb8bdc44,BRMQNORM-20260803-c6dc08fdf390eb0c55e2de73,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-09770-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0636.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-06-0636.pdf"", ""scout_target_id"": ""BRM5-20260731-09770""}"
BRMNSRES-cf8971b64e516279a986003a,BRMQNORM-20260803-c6e08a247654c0626bd1e9a0,percentage,,"[2.75,3.25]",percentage_raise_or_cola,structured_without_scalar_collapse,2,false,value_type=percentage;pay_basis=cola_cpi;evidence_category=quant_cpi_indexed_adjustment,"{""candidate_id"": ""BRM5C-BRM5-20260731-01291-01"", ""final"": ""https://andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942"", ""original"": ""https://www.andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942"", ""scout_target_id"": ""BRM5-20260731-01291""}"
BRMNSRES-a1b40193450a5cae16d150df,BRMQNORM-20260803-c6f22906697e0f79fd9cc4cf,currency_amount,90.17,[90.17],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=stipend;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06600-02"", ""final"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia14428.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia_pre-99_vol_1_of_1/mia14428.pdf"", ""scout_target_id"": ""BRM5-20260731-06600""}"
BRMNSRES-e650df5c5fb3e6c14a399050,BRMQNORM-20260803-c6fbf7860615cfe1adff82ae,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09420-01"", ""final"": ""https://gilbynorthdakota.com/_files/ugd/ee3c67_a0e59d1411fc4cfa99e813d26a019bb7.pdf"", ""original"": ""https://www.gilbynorthdakota.com/_files/ugd/ee3c67_a0e59d1411fc4cfa99e813d26a019bb7.pdf"", ""scout_target_id"": ""BRM5-20260731-09420""}"
BRMNSRES-b426df07966f4a1eaaedd07b,BRMQNORM-20260803-c7027362dba5178592dd4f65,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}"
BRMNSRES-dd2a45d28d66e2b2d923896d,BRMQNORM-20260803-c71d421e1744f31553d26dc0,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=stipend;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-10832-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2025/05/north-sewickley-2025-2027.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2025/05/north-sewickley-2025-2027.pdf"", ""scout_target_id"": ""BRM5-20260731-10832""}"
BRMNSRES-4eda108068273c4febd93d32,BRMQNORM-20260803-c71da3a83757c10e0bd60a34,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-00295-02"", ""final"": ""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf"", ""original"": ""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00295""}"
BRMNSRES-eff7a4ec2141416a1c6a1feb,BRMQNORM-20260803-c724d9e944a6f853aa6536d7,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_position_classification_pay_band,"{""candidate_id"": ""BRM5C-BRM5-20260731-08339-01"", ""final"": ""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/4874/COH/5139723/12.23.2024-_Packet.pdf"", ""original"": ""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/4874/COH/5139723/12.23.2024-_Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-08339""}"
BRMNSRES-0ae74a95482eac39bdcca576,BRMQNORM-20260803-c72952b86eedfe6faa4998c8,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09888-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0632.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-08-0632.pdf"", ""scout_target_id"": ""BRM5-20260731-09888""}"
BRMNSRES-9d5072e651f6267a7e3af308,BRMQNORM-20260803-c731ff390e9ef8c48c029236,currency_amount,,"[16800.0,25.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-12260-01"", ""final"": ""https://autraintownship.gov/wp-content/uploads/2024/04/autrainminutes-2024-March-FINAL.pdf"", ""original"": ""https://www.autraintownship.gov/wp-content/uploads/2024/04/autrainminutes-2024-March-FINAL.pdf"", ""scout_target_id"": ""BRM5-20260731-12260""}"
BRMNSRES-436f58578c008b741cce21ce,BRMQNORM-20260803-c74f4e1b68238a68fb1acc04,percentage,4.0,[4.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-04779-01"", ""final"": ""https://ausabletwp-mi.gov/wp-content/uploads/2025/01/12-16-24RBM.pdf"", ""original"": ""https://ausabletwp-mi.gov/wp-content/uploads/2025/01/12-16-24RBM.pdf"", ""scout_target_id"": ""BRM5-20260731-04779""}"
BRMNSRES-d8cc6fd6370a57e8059234db,BRMQNORM-20260803-c758fc0c047eb61b2ecb0686,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-14186-01"", ""final"": ""https://freevilleny.org/wp-content/uploads/2025/04/Proposed-FY-25-26-Budget.pdf"", ""original"": ""https://freevilleny.org/wp-content/uploads/2025/04/Proposed-FY-25-26-Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-14186""}"
BRMNSRES-08b81a2094e72fcb0a1b20fd,BRMQNORM-20260803-c75c15e974ab2b4e9d96728d,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-02842-01"", ""final"": ""https://werc.wi.gov/decisions/29334.pdf"", ""original"": ""https://werc.wi.gov/decisions/29334.pdf"", ""scout_target_id"": ""BRM5-20260731-02842""}"
BRMNSRES-5d78f1c638adde392daad512,BRMQNORM-20260803-c75ff4d7617a828c22f8059f,currency_amount,26.0,[26.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-01259-01"", ""final"": ""https://torchlaketownship.org/boardmin/2023.04.25.pdf"", ""original"": ""https://torchlaketownship.org/boardmin/2023.04.25.pdf"", ""scout_target_id"": ""BRM5-20260731-01259""}"
BRMNSRES-8fa792ca3f2e0b74e552a85c,BRMQNORM-20260803-c76157d0966fe2ff0b147adf,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMNSRES-b5e87e43a3b5b5e0923718d0,BRMQNORM-20260803-c771f5ae903073ccb219cdde,,,[],percentage_raise_or_cola,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=cola_cpi;evidence_category=qual_cola_or_indexing_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-03379-01"", ""final"": ""https://plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""original"": ""https://www.plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-03379""}"
BRMNSRES-7b14e96a04b4545cb8a392c2,BRMQNORM-20260803-c77c39f9f83fabaedd358c07,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06088-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0384.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0384.pdf"", ""scout_target_id"": ""BRM5-20260731-06088""}"
BRMNSRES-dc82b515b90af29a7a053a24,BRMQNORM-20260803-c77ff81c58fdc4c32eb0387d,currency_amount,,"[13156.0,23.0]",budget_or_pay_plan_context,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-17739-01"", ""final"": ""https://mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""original"": ""https://www.mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""scout_target_id"": ""BRM5-20260731-17739""}"
BRMNSRES-a66947dea0aca9958bc03a2a,BRMQNORM-20260803-c782896358c380e6647ce715,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-10409-01"", ""final"": ""https://broomecountyny.gov/sites/default/files/dept/legis/11072024-adopted%20resos.pdf"", ""original"": ""https://broomecountyny.gov/sites/default/files/dept/legis/11072024-adopted%20resos.pdf"", ""scout_target_id"": ""BRM5-20260731-10409""}"
BRMNSRES-87619beac96f9a02803c172d,BRMQNORM-20260803-c787c4c0f0742ffa0e8cd1a5,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-04330-01"", ""final"": ""https://franklin.in.gov/egov/documents/1708436842_10086.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1708436842_10086.pdf"", ""scout_target_id"": ""BRM5-20260731-04330""}"
BRMNSRES-d040841154e2d96027a316d3,BRMQNORM-20260803-c78814f1b5910749721241a1,currency_amount,33.0,[33.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10132-01"", ""final"": ""https://town.blackearth.wi.us/wp-content/uploads/2025/01/TownBoardMinutes120324.pdf"", ""original"": ""https://town.blackearth.wi.us/wp-content/uploads/2025/01/TownBoardMinutes120324.pdf"", ""scout_target_id"": ""BRM5-20260731-10132""}"
BRMNSRES-5a68aa3fc364f354a6df2e26,BRMQNORM-20260803-c78f92c4c3ef862d63e6a1d7,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-17882-02"", ""final"": ""https://cms8.revize.com/revize/townofbigflatsny/Document_Center/Agenda%20%26%20Minutes/Town%20Board%20%26%20Water%20Board/2021/2021%20Minutes%20ALL.pdf"", ""original"": ""https://cms8.revize.com/revize/townofbigflatsny/Document_Center/Agenda%20%26%20Minutes/Town%20Board%20%26%20Water%20Board/2021/2021%20Minutes%20ALL.pdf"", ""scout_target_id"": ""BRM5-20260731-17882""}"
BRMNSRES-13d1a40f37ab893c483fb5af,BRMQNORM-20260803-c79408ae7ec2dbc9f2a0042e,,,[],pay_grade_or_classification_band,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=pay_grade;evidence_category=quant_position_classification_pay_band,"{""candidate_id"": ""BRM5C-BRM5-20260731-04617-03"", ""final"": ""https://lawrenceks.civicweb.net/document/73123/Consider%20approving%20the%20Memorandum%20of%20Understand.pdf"", ""original"": ""https://lawrenceks.civicweb.net/document/73123/Consider%20approving%20the%20Memorandum%20of%20Understand.pdf?handle=158E8E15904749F580ACF4797A86BD06"", ""scout_target_id"": ""BRM5-20260731-04617""}"
BRMNSRES-205df6d63c9d2a8310945880,BRMQNORM-20260803-c794ee263ff06bb8ba615fb7,currency_amount,,"[100.0,15.0]",multiple_value_table,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-00500-01"", ""final"": ""https://villageofvirgil.net/wp-content/uploads/2023/04/2023-02-28-Code-Expanded2.pdf"", ""original"": ""https://villageofvirgil.net/wp-content/uploads/2023/04/2023-02-28-Code-Expanded2.pdf"", ""scout_target_id"": ""BRM5-20260731-00500""}"
BRMNSRES-97dbe0d6faee2135e8b84501,BRMQNORM-20260803-c79a85d451e91e9027c156f8,,,[],mechanism_only,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-13451-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1330.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1330.pdf"", ""scout_target_id"": ""BRM5-20260731-13451""}"
BRMNSRES-13f5432ae770ff976599d975,BRMQNORM-20260803-c79b866b72414652b05395f0,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-06487-02"", ""final"": ""https://werc.wi.gov/grievance_awards/5822.pdf"", ""original"": ""https://werc.wi.gov/grievance_awards/5822.pdf"", ""scout_target_id"": ""BRM5-20260731-06487""}"
BRMNSRES-314ee6a098282bb8891c35a4,BRMQNORM-20260803-c7a17e1873d770fa8204571a,currency_amount,20.5,[20.5],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-03420-01"", ""final"": ""https://shiremanstownboro.org/wp-content/uploads/2023/02/Council-Minutes-November-2022.pdf"", ""original"": ""https://shiremanstownboro.org/wp-content/uploads/2023/02/Council-Minutes-November-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-03420""}"
BRMNSRES-c26af179a6d36fbb513b9b0a,BRMQNORM-20260803-c7a2c69ffa4b974e47fad0cb,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-11616-01"", ""final"": ""https://villageofpecatonica.com/wp-content/uploads/2026/01/2025-15-Ordinance-Amending-Chapter-32-Employee-Handbook.pdf"", ""original"": ""https://www.villageofpecatonica.com/wp-content/uploads/2026/01/2025-15-Ordinance-Amending-Chapter-32-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-11616""}"
BRMNSRES-c90baeec5199ac16e8b69777,BRMQNORM-20260803-c7a476c22510006ea5c70d2c,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-06959-01"", ""final"": ""https://elizabethpa.net/document/agenda-december-23rd-2025"", ""original"": ""https://elizabethpa.net/document/agenda-december-23rd-2025/"", ""scout_target_id"": ""BRM5-20260731-06959""}"
BRMNSRES-a7247f5fb32dadbb395f4cb4,BRMQNORM-20260803-c7a601c7ef6161e2f4ca076e,currency_amount,21.63,[21.63],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10396-01"", ""final"": ""https://townofbartonny.gov/wp-content/uploads/01.13.2025.1_Agenda.pdf"", ""original"": ""https://townofbartonny.gov/wp-content/uploads/01.13.2025.1_Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-10396""}"
BRMNSRES-069fb4128ccac857ae7d8432,BRMQNORM-20260803-c7b148ea31869b40513359a5,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06196-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1581.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1581.pdf"", ""scout_target_id"": ""BRM5-20260731-06196""}"
BRMNSRES-48c436475343d964f3b766ba,BRMQNORM-20260803-c7b2ffc48643884952b485c3,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10394-02"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2011-269.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-annsville-town-and-teamsters-local-182"", ""scout_target_id"": ""BRM5-20260731-10394""}"
BRMNSRES-58db1926eb33f8966bf435d1,BRMQNORM-20260803-c7be19d9f23fefcb3821033a,currency_amount,1.28,[1.28],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=cola_cpi;evidence_category=qual_cola_or_indexing_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-16398-01"", ""final"": ""https://files.heygov.com/greyeaglemn.govoffice2.com/meetings/me_01k2hty6bp2sxypfy295jf1x8r/minutes-07082025-approved.pdf"", ""original"": ""https://files.heygov.com/greyeaglemn.govoffice2.com/meetings/me_01k2hty6bp2sxypfy295jf1x8r/minutes-07082025-approved.pdf"", ""scout_target_id"": ""BRM5-20260731-16398""}"
BRMNSRES-520d05e2b6d2dcaf1ad7819c,BRMQNORM-20260803-c7bf49a8a02e7468eb5aa9c8,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-10445-01"", ""final"": ""https://townoferinny.gov/post/_docsmeetings/2018_10_10_Board1.pdf"", ""original"": ""https://townoferinny.gov/post/_docsmeetings/2018_10_10_Board1.pdf"", ""scout_target_id"": ""BRM5-20260731-10445""}"
