claim_recommendation,confidence_basis,correction_fields,cross_exam_result_id,department,exact_excerpt_or_table_row,expected_claim_consequence,formula,headline_id,implementation_sequence_id,lane_id,lineage_fields,linked_claim,mathematical_inputs,municipality,packet_memberships,period,primary_outcome,proposed_interpretation,record_type,registry_hash,rejection_reason,reproduced_result,review_record_id,reviewer_rationale,side,source_coordinates,source_hash,source_id,source_title,staffing_review_class,state,supporting_disposition,surrounding_context,unresolved_reason
,strong_bounded_context,{},XRESULT-65f219c6606da2e249b31fa2,fire,4.7%,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-fd4172685bfb085c6097ea9a"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cb/EXTPAYLOAD-cabcb4d0c437b0a976ff71d5.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""4.7%"",""safety_value"":""""}",cog_2025_202206,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-04f0845749ab3d2adffdb30e,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""8841"",""character_start"":""8837"",""column"":"""",""page"":""4"",""row"":"""",""table_id"":""""}",cb2ffa05527f64d9b9f86d3a27c04d5e08d1b14168bea9bae650eea39336216a,EXTSOURCE-cabcb4d0c437b0a976ff71d5,retained source EXTPAYLOAD-cabcb4d0c437b0a976ff71d5,descriptive_channel_consistent,,contextualizes_claim,"e City. Executive Director Robe stated Corporation Counsel was invited to discuss this during executive session at today’s meeting. As of December 31, 2024, vacant positions continue to remain unfilled as budgeted full time equivalent (“FTE”) positions were 2,765 FTE and 2,470 were filled, resulting in 295 vacancies, or a 10.7% vacancy rate. The police department FTE was budgeted at 812, with 774 filled, resulting in 38 vacancies, or a 4.7% vacancy rate. The fire department FTE was budgeted at 743, with 709 filled, resulting in 34 vacancies, or a 4.6% vacancy rate. Historically the City averages between 9-12% vacancy rate at the end of the 2nd quarter. Chair Pro Tempore Floss asked if the 10% staffing cut mentioned by the Mayor at the last Board meeting is reflected in the 2nd quarter report. Principal Analyst Link confirmed the numbers do not reflect the stated cuts as t",
,partial_context_only,{},XRESULT-18365fb5126e8fdc27a9b99a,unclear,519.4,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-d6edfd4e0e496b7b518151aa"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/82/EXTPAYLOAD-2caed1ed4282896f7ad1ab1d.txt.gz""}",MECH-09,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""519.4"",""safety_value"":""""}",cog_2025_168447,"[""core"",""staffing""]",2026,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-050c240c323ebe1729c1d0ae,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""193142"",""character_start"":""193137"",""column"":"""",""page"":""104"",""row"":"""",""table_id"":""""}",82eccf074820570630ed5e2ef87ab9774851d9233a7b86937f1e906cbe78dc39,EXTSOURCE-2caed1ed4282896f7ad1ab1d,retained source EXTPAYLOAD-2caed1ed4282896f7ad1ab1d,,MN,contextualizes_claim,"tal Revenues $345,676,177 $414,703,379 $444,862,774 Personnel Services $101,552,388 $115,684,533 $118,204,637 Commodities 19,728,419 14,986,455 12,810,080 Services 51,854,164 61,680,067 61,576,759 Public Aid Assistance 0 0 0 Capital Outlay 0 0 0 Other Charges 203,325,830 222,352,324 252,271,298 Grants 0 0 0 Other Financing Uses 518,204 0 0 Total Expenditures $376,979,004 $414,703,379 $444,862,774 Budgeted Positions (Full-Time Equivalents) 517.4 519.4 520.4 * Reflects the adjusted property tax requirement budget, not actual property tax collections. Note: Some revenues for the Internal Service Funds are budgeted as ""Other Revenue"" but appear as ""Fees for Services"" in the Annual Comprehensive Financial Report. IV - 73 === PAGE 103 === 2026 BUDGET Proposed Budget Revenue and Expenditure Comparison 2026 Revenue 2026 Expenditures Department Expenditure Summary: 2024 Actual 2025 Budget 2026 Budge",
,partial_context_only,{},XRESULT-9d0ac564965685887cef0292,unclear,44.0,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-490da7a5dc9fe5162dfa4382"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b9/EXTPAYLOAD-8e8cb6d781e217e3948da9b1.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""44.0"",""safety_value"":""""}",cog_2025_131402,"[""core"",""staffing""]",undated,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0560f79562307ca466cb03e0,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""102420"",""character_start"":""102416"",""column"":"""",""page"":""34"",""row"":"""",""table_id"":""""}",b9e80d11db56aabb56fbf048135d9ac32b73db3160871c13d84e8606db232d8c,EXTSOURCE-8e8cb6d781e217e3948da9b1,retained source EXTPAYLOAD-8e8cb6d781e217e3948da9b1,,NY,contextualizes_claim,"15.4 percent of the budget, excluding transfers, or $78.9 million. The following chart provides the average cost for salary and benefits for active employees over the past ten years, covering the period between FY 2016 and FY 2025. Employee costs for active employees have increased annually, with total personnel service costs increasing by $55.4 million (29.4 percent) and fringe benefits for active employees increasing by $55.0 million (44.0 percent) over the ten year period. Personnel service costs have increased due to the settlements of employee contracts over the past decade. Fringe benefit cost increases are largely a result of pension contributions, health insurance costs, and to a lesser extent employer payroll taxes. In FY 2016, actual employee costs totaled $274.9 million; compared to the proposed 2024-25 budget of $385.3 million, this represents an increase of $110.",
,strong_bounded_context,{},XRESULT-5f95ac903282e859fb3caacb,fire,48,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-0c646d72fdbf0138e2ab04e3"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e2/EXTPAYLOAD-7ab9ccc39bde28dc6deb8993.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""48"",""safety_value"":""""}",cog_2025_170800,"[""strict_staffing_channel_universe""]",undated,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-074fd2e4b5e44b5e350e0c07,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""156926"",""character_start"":""156924"",""column"":"""",""page"":""59"",""row"":"""",""table_id"":""""}",e2197861bb7238485864db7e921d4a6ccf01fe63cf772bd96e51d24179d6c7ff,EXTSOURCE-7ab9ccc39bde28dc6deb8993,retained source EXTPAYLOAD-7ab9ccc39bde28dc6deb8993,descriptive_channel_consistent,,contextualizes_claim,"7 million over the 2024-25 budget amount of $11.2 million. Overtime has historically been under budgeted and has been funded largely through departmental vacancies and fund balance. The City will not have adequate resources to fund overtime in 2015-16 based on the current attrition savings built in the proposed budget. DRAFT === PAGE 59 === 22 The fire department has 56 vacant positions as of March 31, 2025, between firefighters (48) and civilian positions (8). The City does not plan on including a fire recruit class in 2025-26. The fire department's budgeted personal service costs, including firefighters and the civilian workforce, is $70.8 million, which is increasing by $1.5 million, or 2.1 percent. Annual salaries are budgeted to increase by $0.6 million to $58.5 million and overtime is increased by $1.1 million to $8.0 million. All other PS costs for the fire",
,partial_context_only,{},XRESULT-0bd6645048b11e6978af591c,unclear,10,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-0061c26d9728b333eb61283b"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/28/EXTPAYLOAD-70a8b3cb21fbd3ceeb149215.txt.gz""}",MECH-06,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""10"",""safety_value"":""""}",cog_2025_111013,"[""core"",""staffing""]",2024,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-07822ee1c21e52ece0a74f37,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""105650"",""character_start"":""105648"",""column"":"""",""page"":""48"",""row"":"""",""table_id"":""""}",28ce50aaf6d303a3cdd336ff44588174810e38f7c63fd44f40a263e4d8e746e0,EXTSOURCE-70a8b3cb21fbd3ceeb149215,retained source EXTPAYLOAD-70a8b3cb21fbd3ceeb149215,,OH,contextualizes_claim,"rocedure established by this agreement. 8.02 Vacancies 8.021 A vacancy is (1) a newly created position to perform bargaining unit work or (2) a position held by a member of the bargaining unit who leaves the employment of the Board through resignation, retirement, death, non-renewal or termination, or accepts assignment to another employment position with the Board which the Board determines to fill. Vacancies shall be posted within ten (10) working days after vacancy is created and bidding shall be declared closed for any position so posted after a period of ten (10) days. 8.022 The vacancy notice shall be posted by the time clock, in all buildings including transportation, and a copy of the notice shall be sent to the Association president. The posting will include a copy of the job description. 46 === PAGE 48 ===",
,partial_context_only,{},XRESULT-8c15d92d40cb08ebce3b1b9f,unclear,9,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-8d3e4567bb8641fb07e7aec7"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7a/EXTPAYLOAD-dbee94a867271abe440b6a9e.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""9"",""safety_value"":""""}",cog_2025_160809,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-009821,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-07ba9337a27946d543442c51,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""3502796"",""character_start"":""3502795"",""column"":"""",""page"":""544"",""row"":"""",""table_id"":""""}",7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,EXTSOURCE-dbee94a867271abe440b6a9e,retained source EXTPAYLOAD-dbee94a867271abe440b6a9e,,AK,contextualizes_claim,"ly size ........................... 2 . 9 0 ( X ) HOUSING OCCUPANCY Total housing units....................... 4 6 100.0 O c c u p i e dh o u s i n gu n i t s....................... 2 0 4 3 . 5 Vacant housing units.......................... 2 6 5 6 . 5 For seasonal, recreational, or occasional use ............................ 1 9 4 1 . 3 Homeowner vacancy rate (percent) ............. - ( X ) Rental vacancy rate (percent) .................. 4 2 . 9 ( X ) HOUSING TENURE Occupied housing units .................. 2 0 100.0 O w n e r - o c c u p i e dh o u s i n gu n i t s................. 1 2 6 0 . 0 Renter-occupied housing units ................. 8 4 0 . 0 Average household size of owner-occupied units. 2.08 (X) Average household size of renter-occupied units . 2.50 (X) - Represents zero or rounds to zero. (X) Not applicable. 1 Other Asian alone, or two or more Asian categories. 2 Other Paci",
,partial_context_only,{},XRESULT-7159b6ab1419ff2f58789616,unclear,8,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-7bdb4c1a73bd6d23462b4b05"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7a/EXTPAYLOAD-dbee94a867271abe440b6a9e.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""8"",""safety_value"":""""}",cog_2025_160809,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-009821,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-08a087accf078b1816799c5f,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""1617046"",""character_start"":""1617045"",""column"":"""",""page"":""251"",""row"":"""",""table_id"":""""}",7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,EXTSOURCE-dbee94a867271abe440b6a9e,retained source EXTPAYLOAD-dbee94a867271abe440b6a9e,,AK,contextualizes_claim,"size ........................... 4 . 3 3 ( X ) HOUSING OCCUPANCY Total housing units....................... 1 2 2 100.0 O c c u p i e dh o u s i n gu n i t s....................... 9 6 7 8 . 7 Vacant housing units.......................... 2 6 2 1 . 3 For seasonal, recreational, or occasional use ............................ 1 9 1 5 . 6 Homeowner vacancy rate (percent) ............. 1 . 2 ( X ) Rental vacancy rate (percent) .................. 1 8 . 8 ( X ) HOUSING TENURE Occupied housing units .................. 9 6 100.0 O w n e r - o c c u p i e dh o u s i n gu n i t s................. 8 3 8 6 . 5 Renter-occupied housing units ................. 1 3 1 3 . 5 Average household size of owner-occupied units. 3.58 (X) Average household size of renter-occupied units . 3.69 (X) - Represents zero or rounds to zero. (X) Not applicable. 1 Other Asian alone, or two or more Asian categories. 2 Othe",
,partial_context_only,{},XRESULT-fa8de03817657a7875f94f61,unclear,2026,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-59553744490f0a5867a65bef"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/38/EXTPAYLOAD-efef7ee3cd03dbbdd1511ebd.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""2026"",""safety_value"":""""}",cog_2025_194692,"[""core"",""staffing""]",2025,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-08fb372ba5a357e0bce5a075,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""845333"",""character_start"":""845329"",""column"":"""",""page"":""410"",""row"":"""",""table_id"":""""}",381557d9997bfd66388843ad6eee805fca3b738a953b43b3c02205a672dbed1b,EXTSOURCE-efef7ee3cd03dbbdd1511ebd,retained source EXTPAYLOAD-efef7ee3cd03dbbdd1511ebd,,IL,contextualizes_claim,"f Deputy Sheriff 1.00 1.00 1.00 Captain 1.00 1.00 1.00 Lieutenant 3.00 3.00 3.00 Sergeant 8.00 8.00 8.00 Deputy Sheriff 42.00 42.00 42.00 Data Analyst 1.00 1.00 1.00 Evidence Property Officer 1.00 1.00 1.00 Senior Executive Secretary 1.00 1.00 1.00 Clerk 2.00 2.00 2.00 Secretary 1.00 1.00 1.00 === PAGE 406 === Supplemental Information County Wide Staffing Champaign County, Illinois FY2026 Budget Book 406 Position Titles FTEs FY2024 FY2025 FY2026 Correctional Center Department 140 (TOTAL) 92.50 92.50 96.50 Captain/Jail Superintendent 1.00 1.00 1.00 Lieutenant 3.00 3.00 3.00 Sergeant 8.00 8.00 8.00 Deputy Sheriff--Corrections 50.00 50.00 54.00 Program Coordinator 1.00 1.00 1.00 Master Control Officer 9.00 9.00 9.00 Court Security Officer 12.00 12.00 12.00 Court Security Officer - Sgt 1.00 1.00 1.00 Office Supervisor 1.00 1.00 1.00 Clerk 4.00 4.00 4.00 Administrative Secretary 1.00 1.00 1.",
,partial_context_only,{},XRESULT-53fb0f157e5034e6ae57ff05,unclear,0.00,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-a3562edb2a3f0324ded0fe12"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c5/EXTPAYLOAD-ca0e0109aecc489a1e52b872.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""0.00"",""safety_value"":""""}",cog_2025_190200,"[""core"",""staffing""]",undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-09a9d7fc733440efbd88a404,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""48686"",""character_start"":""48682"",""column"":"""",""page"":""36"",""row"":"""",""table_id"":""""}",c59094def685f10e0e001ab5b5036ca6fd3716f6ff5144595c3d06395889ad4f,EXTSOURCE-ca0e0109aecc489a1e52b872,retained source EXTPAYLOAD-ca0e0109aecc489a1e52b872,,IA,contextualizes_claim,"SK MANAGEMENT TREASURY Program Description: This program bills, receives, invests, and manages all City monies. Expenditures by Character FY 2020 Actual FY 2021 Approved FY 2022 Proposed $ Change 2021 - 2022 % Change 2021 - 2022 Personnel $329,067 $270,470 $305,238 $34,768 12.9% Non-Personnel $16,465 $44,766 $42,116 ($2,650) -5.9% Total Program Expenditures (All Funds) $345,532 $315,236 $347,354 $32,118 10.2% Total Program FTEs 3.00 3.00 3.00 0.00 0.0% Expenditures by Character FY 2020 Actual FY 2021 Approved FY 2022 Proposed $ Change 2021 - 2022 % Change 2021 - 2022 Personnel $1,422,098 $1,519,359 $1,539,926 $20,567 1.4% Non-Personnel $794,158 $1,059,940 $1,008,862 ($51,078) -4.8% Total Program Expenditures (All Funds) $2,216,255 $2,579,299 $2,548,788 ($30,511) -1.2% Total Program FTEs 17.50 16.50 16.50 0.00 0.0% City of Alexandria FY 2022 Proposed Budget 11.35 === PAGE 36 === C I T Y",
,strong_bounded_context,{},XRESULT-e4a8f5614fbf4b41cebcf962,police,2023,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-22eaa69b712c5c475760e416"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a5/EXTPAYLOAD-59d6108274932707c67376ee.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""2023"",""safety_value"":""""}",cog_2025_131439,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0b754e75ec10f69e28fea3c1,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""167223"",""character_start"":""167219"",""column"":"""",""page"":""60"",""row"":"""",""table_id"":""""}",a56bddfb8482e2b9a2fd219f050767dc289ab5a2c7c1e835925e7aac394fab60,EXTSOURCE-59d6108274932707c67376ee,retained source EXTPAYLOAD-59d6108274932707c67376ee,descriptive_channel_consistent,,contextualizes_claim,".9 million for personnel service costs which includes increases for annual salary and step progression for patrol officers. Overtime is budgeted to increase by $1.6 million, longevity is increasing by $0.6 million, and holiday pay is increasing $0.4 million. In addition, the City has decreased services by $0.7 million and supplies by $0.4 million. The City has experienced attrition in the police department and had over 43 vacancies during 2023-24. The fire department is increasing by $2.0 million, or 2.8 percent, over the prior-year budget for a total departmental cost of $72.9 million. The $1.5 million increase for personnel service costs, which includes increases for annual salary and step progression for Local 282 for approximately $0.4 million and increased overtime of $1.0 million, and all other personal service costs are increasing by $0.1 million on a net basis. In add",
