packet_id,retained_source_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
BRMGRP-20260802-13c057ef6100b47605f18a42,RMSRD-20260802-469cc60f9ef5806af5c1,gabriel_rating_lane_005,live,1,resp_0abb7eaf2f50c21a006a6fc7cc9f9881978f4b1751b2f1d28f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6cda33aa9d0098fa2ea5cd7a6936bb81d76c77fadda90073b3e3da90bffecb3f,4351,1431,861,2292,6.298965,,,false,false
BRMGRP-20260802-2cbca6229fd11e3a4bde9f19,RMSRD-20260802-8bd86e9ac8899c6ab367,gabriel_rating_lane_005,live,1,resp_0cba9aed3fdd09c7006a6fc7cca004819497ccd6a66b84af9b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,30f5c42d24b3803196acd531c5a6315686dbd087a5890b85dd95aaedd17e4ddb,4320,1403,965,2368,6.873579,,,false,false
BRMGRP-20260802-b8ceac167865e3ceb405e3e0,RMSRD-20260802-b4a1b100a91201455539,gabriel_rating_lane_005,live,1,resp_072c8d2a30e4c07f006a6fc7cc9c40819692b153b77e21e530,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4e222432daf55431d259b1147fbe065582850ac1fa7b809624d02151d58a074c,4428,1444,784,2228,7.198024,,,false,false
BRMGRP-20260802-2cfe18f86e9a256455a4cc5c,RMSRD-20260802-f07d96af83cbf1b234e1,gabriel_rating_lane_005,live,1,resp_04823affdebac203006a6fc7da45788193a543ab3c4efd5717,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,72412001957448af65892c390a1f31b3156eeb89ceca24aecf9e28d6a3b496d9,4333,1427,885,2312,6.024080,,,false,false
BRMGRP-20260802-b1844470a964d7bdc0007e70,RMSRD-20260802-a29765989f6338d36d25,gabriel_rating_lane_005,live,1,resp_06f590d2d5a96fe9006a6fc7da3de081948d7972054a7827a3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1937fed0ebdbbeeea8001f0c0d601d3d220652f29486f035f06a14d963afc507,4356,1426,1240,2666,9.647915,,,false,false
BRMGRP-20260802-d387b09d685325f275502fe4,RMSRD-20260802-fba33286b7321e8632a9,gabriel_rating_lane_005,live,1,resp_069686ec5fc8b2c0006a6fc7da41bc8193a6a13025b96e8030,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fbe69d572b57b54a43f9919e4828ba6eea087c53bf8705e9394af2b47ddf87b4,4398,1458,1077,2535,7.769407,,,false,false
BRMGRP-20260802-09c7d82361e709b2ccee029f,RMSRD-20260802-b9ee3c4098f0432bc769,gabriel_rating_lane_005,live,1,resp_003165a03afaf89b006a6fc7da5290819693f62a59f493321f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8d0a047b8732c04b43f0014e4c67c51340c3d161b2db672d40dfcba7c9d4859c,4430,1448,899,2347,7.833161,,,false,false
BRMGRP-20260802-c9d905cc01689b1eb4e62428,RMSRD-20260802-0833397de4bf8c89b852,gabriel_rating_lane_005,live,1,resp_0ca059df8548acdd006a6fc7da3fa48190a81578f0bfdbd8a5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,79415906616b45c848675f55e47ec3c313c14b2b25438a14e94abb4c6b9c5905,4327,1429,729,2158,5.916802,,,false,false
BRMGRP-20260802-5e678f8858d9f6c5beafee15,RMSRD-20260802-a7d7c176d2ad07c5a45b,gabriel_rating_lane_005,live,1,resp_065cb5f460891f1d006a6fc7da3c188190bdf52e6b922b8058,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b6a6c573702191b3cfe477f061e06169fc479fb928c3d3f398a0ef448c64e014,4156,1394,814,2208,6.645823,,,false,false
BRMGRP-20260802-a7124f0cffd48b13b131d23d,RMSRD-20260802-0961be153223c3d39438,gabriel_rating_lane_005,live,1,resp_00efad77fb893c53006a6fc7e3e4dc81909e7a8535638416ab,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,01da8b84628fb20e6d45d6b2325b803dfb420636d672fba299108b81c1771777,4360,1472,752,2224,6.734409,,,false,false
BRMGRP-20260802-0854e9d8c277cdced0d901dc,RMSRD-20260802-f425cd7f92248de74cc5,gabriel_rating_lane_005,live,1,resp_0369fba1d9110f10006a6fc7e3f02c8190b75716cfe4143d45,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4e80ac3d9ccdc264d08a5c767e3ac78fffe57ae964c4f9449909395730a1cf23,4754,1559,1190,2749,15.501490,,,false,false
BRMGRP-20260802-4b10fcbd08a5da4beb6fdc27,RMSRD-20260802-95d35270592c0460ddf2,gabriel_rating_lane_005,live,1,resp_0a567bc7a0f47e08006a6fc7e3e508819380c22d006b069b40,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9c7769229a74cfa8c5f679aa406162348de657975989e95dbc1fbf428a07fa6f,4233,1398,1162,2560,8.977274,,,false,false
BRMGRP-20260802-a960fc04aa5aece6ca863d1a,RMSRD-20260802-028e4b641fe4e916d2c2,gabriel_rating_lane_005,live,1,resp_04830a69d6bbf25d006a6fc7e3e5088197af7e27967c876380,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9640b3d13b695ab3d3c9d1e625e332adb0d7e908e69add75801a81fb424a2a48,4370,1422,1100,2522,7.672275,,,false,false
BRMGRP-20260802-0dee26e0e8a03ac763e51c67,RMSRD-20260802-367b80151c4edbb82343,gabriel_rating_lane_005,live,1,resp_082b57f9a5ed012a006a6fc7e3e47481959a8cae3090fea114,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bcb0048184699b198e80fcd7e38d44fdd0ffc6c40d989d851a01990c72c1ee65,4405,1447,905,2352,6.461908,,,false,false
BRMGRP-20260802-4f069e8e9eacb9ddf98ca762,RMSRD-20260802-3a6f5255d06bd09fed2b,gabriel_rating_lane_005,live,1,resp_039f18e20fb1e118006a6fc7e3e3d481908e10e10c5d130fdc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e768f7120bc43e99a61f4436259fc1bf0c54fc544ada69db52dcc91a6dd6f40e,4416,1445,751,2196,5.431034,,,false,false
BRMGRP-20260802-81388b2419caf6a89f7fc4bb,RMSRD-20260802-256fcd149c18d93aa57e,gabriel_rating_lane_005,live,1,resp_0ade08b1a3e57741006a6fc7f36b0c8197b5b0b98137e0a90f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,069c0742b984d454905eac9fb848b63c18226c573e364d32def3a62f61574afe,4438,1460,878,2338,6.622355,,,false,false
BRMGRP-20260802-bc8814db763fcf27b7b58497,RMSRD-20260802-659bca227b29c53c5bac,gabriel_rating_lane_005,live,1,resp_0db7f12568be54a1006a6fc7f36fbc81938bec47492e065706,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2eacf8db5a7390013f6eecc4b3690d96faf6a895f2dfb566ffffc91f639bf1af,4437,1461,676,2137,5.575161,,side_relevance_overclassified,false,false
BRMGRP-20260802-bc8814db763fcf27b7b58497,RMSRD-20260802-659bca227b29c53c5bac,gabriel_rating_lane_005,live,2,resp_0d397a8246dbf842006a6fc7feb5f88197acd576899060930f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f9888e70aa1218334f59fd62b2604b95b6e569d991218238dbcc1fe10ef35e74,4578,1485,1002,2487,6.928724,,,false,false
BRMGRP-20260802-a20a68b8d7a073bb1cc445b2,RMSRD-20260802-6a9a55a38570847a9b4b,gabriel_rating_lane_005,live,1,resp_0abea313b2dc25d9006a6fc7f3cca48197a70d95192a17e3b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1f7edb467f57a08bfdc981c237cc8e5c1f6183e2486d4fd4fe89013191dc0396,4350,1445,1033,2478,11.229278,,,false,false
BRMGRP-20260802-41453ab8ca156072a40c5245,RMSRD-20260802-8c024781641f0030c077,gabriel_rating_lane_005,live,1,resp_00f788ed84a49ab3006a6fc7f372c88190b81cdb7793459a74,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5ca0e6adcd0369c134ef7a3d2ed6ae443cff24173f3cd6fa98a889faeaf30f74,4400,1432,841,2273,6.118006,,,false,false
BRMGRP-20260802-f9e729b9d78c3a9dbe12afe2,RMSRD-20260802-29a2536a6869e5046c64,gabriel_rating_lane_005,live,1,resp_0f7cc1569f7a7782006a6fc7f36d1881908b859806b52beec7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1396192c29f16af489f954a062b4993f9a6cdb5daf3c55595aba6b556e190598,4360,1439,875,2314,6.346726,,,false,false
BRMGRP-20260802-5f95323bb1600e6ed3e2fafc,RMSRD-20260802-011cf1ba8b40f6efc31f,gabriel_rating_lane_005,live,1,resp_0182fbe456cc38e4006a6fc7f368048190934363de5d4317ca,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5c828e3db0fcb256b7580a0245b09ba81a9f507f9b92fe6abb51103cab1ae54a,4621,1505,1046,2551,7.953883,,,false,false
BRMGRP-20260802-a1e1c150a3a0292a6a5b747a,RMSRD-20260802-d5ec2d9e384cfab88855,gabriel_rating_lane_005,live,1,resp_0c7a43452161f5fe006a6fc8059d508193b0f8542b742d1ad1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3b9d3ac573deb7ea72069441974ea66af056b34a33c5a5ee47c63c14184f985d,4428,1463,781,2244,5.881817,,,false,false
BRMGRP-20260802-0bf15e193f7773cd13209e7c,RMSRD-20260802-d8e5cf24779e08a17b82,gabriel_rating_lane_005,live,1,resp_0eb31c692314b260006a6fc8059f988195b4abf92a8471c0ef,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b9073d9bf61b8ca00bb6e8e92b81f222faad6df719fa4ffd4be633f32c8e0fb1,3590,1240,674,1914,5.117009,,,false,false
BRMGRP-20260802-5d42e8710e253c580d7630cd,RMSRD-20260802-abe53bc25097c572f062,gabriel_rating_lane_005,live,1,resp_012bed93530de124006a6fc805a1a48193a5e0bfacdb2c28bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6e183566d004e630d0f8006950b0dc3748bfd16d87f32b0e04341434de3a679e,4015,1324,903,2227,8.217657,,,false,false
BRMGRP-20260802-8359b5bec714282b94e4097d,RMSRD-20260802-600cfb6aec9d7d1df217,gabriel_rating_lane_005,live,1,resp_03ea8564ae828d41006a6fc8059ad881908fc80029ac8405f3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ce52c4ade846878899c0c941dd69dae86f0c070c3aaba02cb2094d204fafdf6f,3919,1329,1109,2438,8.169404,,,false,false
BRMGRP-20260802-7ba29de2a7556b64c129bc33,RMSRD-20260802-e60ae38274fe121b170a,gabriel_rating_lane_005,live,1,resp_0da0423df89ee07a006a6fc8059f908196a9872df1c47b2ec1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9d9b2d167ef1700e12007a5750c66a4e155f3c9afd318d73cc65c524dca266c9,3905,1342,783,2125,7.882299,,,false,false
BRMGRP-20260802-9d0bbec5192ddbec8fa1d158,RMSRD-20260802-24c01487b698919f32f9,gabriel_rating_lane_005,live,1,resp_006a39e801db568a006a6fc8059d488197bca4cb88736fb240,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,d6b7053e2f8eed9c37d5f266b7a8cefa40ed8279d5974771f5d07559fea25af7,3832,1297,882,2179,6.944797,,span_membership_changed,false,false
BRMGRP-20260802-9d0bbec5192ddbec8fa1d158,RMSRD-20260802-24c01487b698919f32f9,gabriel_rating_lane_005,live,2,resp_0974fb9158c8f8f4006a6fc80dd7e4819489c1652001f74adb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,605cc0e86a32bce51713cf35e8bebd27142dd63b2ff4d714ed5abd433670d3c7,3973,1321,866,2187,6.524370,,,false,false
BRMGRP-20260802-13fd944a657295606ea325d3,RMSRD-20260802-c7841856d734728fc9a4,gabriel_rating_lane_005,live,1,resp_02b952f2cad49081006a6fc81468408195b4c52f34e47cca58,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,fffb3cbc8b9361c3cc39a6d5338b38b4cf65a66681dfa8ab1b7edd93b128fe1b,3917,1325,963,2288,6.906623,,side_relevance_overclassified,false,false
BRMGRP-20260802-13fd944a657295606ea325d3,RMSRD-20260802-c7841856d734728fc9a4,gabriel_rating_lane_005,live,2,resp_07490a3e3958d3c0006a6fc81b55188196b328e393165328db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e813af9adc91ac3fccd7eb59705fa8eba0b88ab495aa4a021bc544a13bdaa59e,4058,1349,789,2138,6.463406,,,false,false
BRMGRP-20260802-8e1c3dad6e635c67395a5016,RMSRD-20260802-6bdb513e9141c0995481,gabriel_rating_lane_005,live,1,resp_0972ac893851a30d006a6fc81465588197bddc3d495970a75f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c1633f485f7f31c4745a40dfc0da2314136d31697570ccdec42f85ac12eb6204,3954,1332,971,2303,6.897407,,,false,false
BRMGRP-20260802-6e4172441730cda91815a645,RMSRD-20260802-86b41b494021966c9f98,gabriel_rating_lane_005,live,1,resp_00e93579c53a2f7f006a6fc81462c48190b4efe576725494f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2cea8749e57035e39dea92680b2431745f1b77ae89a82e028f7d5134a4bc57dc,3702,1274,729,2003,5.201224,,,false,false
BRMGRP-20260802-2b9beac560a17a1819408f4b,RMSRD-20260802-6d70bc9e63c5f2e0ee6a,gabriel_rating_lane_005,live,1,resp_01389d4d4e24fc04006a6fc81466c8819399731474079cc7bd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,ee0b9add6b9bb8a62c2f696a2f70d0dd2977bf428437677fec7cceaf6bcac555,3658,1272,953,2225,6.645958,,span_membership_changed,false,false
BRMGRP-20260802-2b9beac560a17a1819408f4b,RMSRD-20260802-6d70bc9e63c5f2e0ee6a,gabriel_rating_lane_005,live,2,resp_08dccadf88c27d28006a6fc81b4db081908be1ebb599868e64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1c195d363bd7a41d1a3db7daf0bad471f02c54e923c3858e8200b0fe32f25d6a,3799,1296,1074,2370,8.240913,,,false,false
BRMGRP-20260802-f65fa1465ebc28496103a594,RMSRD-20260802-a8e19a098545d17e1ea7,gabriel_rating_lane_005,live,1,resp_0991d5c575d0f5a4006a6fc81467408193b2e0920e59ebf1c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,045a9454bc0cb89d741196e3a8bb7c962df5d03cbe0007f155d7f5ef65d84a6a,3936,1335,722,2057,5.195699,,,false,false
BRMGRP-20260802-4312bb07055fee6abb8c6cc0,RMSRD-20260802-00be3af71306b4609d9f,gabriel_rating_lane_005,live,1,resp_0115e83e5da7f26c006a6fc81462cc8194a350ffa174e389de,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fe82947d1b81013c56a28b0e91d292d193581e2f22be9df33ef1579524e92974,3917,1326,834,2160,6.216522,,,false,false
BRMGRP-20260802-90e0b51bb192cb3116e84595,RMSRD-20260802-4151ac2faae8ce2d8ad4,gabriel_rating_lane_005,live,1,resp_00e72c294eafe640006a6fc8239e188194ac431fd019732ae8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a4e3e350db7f5ea61e848b123ec07812114fef6e5f8040fa455c941c28406f89,3720,1285,797,2082,5.882791,,,false,false
BRMGRP-20260802-658355668de512483039ce7a,RMSRD-20260802-7f4ead1f9f00db12684d,gabriel_rating_lane_005,live,1,resp_00d8384aa222de0a006a6fc82396c881969fe899ee258b6125,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9d06ccc2afe1e36fb1340cb64048a4ca19366b2f18c37a2a773e47bbb4bb156a,3733,1275,827,2102,6.153411,,,false,false
BRMGRP-20260802-29366528fec2147c94689f95,RMSRD-20260802-966c3987f33f4effa4a0,gabriel_rating_lane_005,live,1,resp_04383618bf9bea3d006a6fc82399e88194a7a83f7078be0b25,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,60ab414de3c3c209467c0bdb7d0eb441ef2692fa9ee65b8e4b22defbdcef714c,3721,1267,883,2150,6.304089,,,false,false
BRMGRP-20260802-b9e181145bc9c3060d1592cf,RMSRD-20260802-f56d514986ac64b044d8,gabriel_rating_lane_005,live,1,resp_0ce931292b7ada34006a6fc823a2a08190a790d5f2a7354275,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dec250879e2b0c0a14c29e34ab45e9a282f75013226617cc751ecf39bca8deef,3771,1280,855,2135,9.087393,,,false,false
BRMGRP-20260802-1f298a1baf7fc838951f13bf,RMSRD-20260802-0eb08ab6659a416ce0c9,gabriel_rating_lane_005,live,1,resp_089257952c12841f006a6fc8239e408196bf6348c6126e06e6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,450f2fd54b3c6c3aaa82aa4a9adfd0e518f6ff912f2cbe30cf6084432f751b7a,3781,1285,961,2246,9.185940,,,false,false
BRMGRP-20260802-6669a711fe5010f5ee23bcff,RMSRD-20260802-a2741d7cd69c5d150518,gabriel_rating_lane_005,live,1,resp_0171be6f12ef8f84006a6fc82391688193ad1fbd1cf1b79f4e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8432d6bfb545799dfe883af46c57db931ace7fbd2dcc1c203dd300c6a30ea58b,4167,1364,853,2217,7.391237,,,false,false
BRMGRP-20260802-dde65d815ae02e45c6028591,RMSRD-20260802-9366a624177373a7f967,gabriel_rating_lane_005,live,1,resp_0a26bd859166ee1d006a6fc82cd8e8819593791fbfeb576aa0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,469b5dd0bfabf29146416b5f88cbf8be2563a43ac732c24903551b362d279cbc,3978,1344,861,2205,6.638625,,,false,false
BRMGRP-20260802-7c3bb80c7638325123152bac,RMSRD-20260802-61b2fd41713610bf23dd,gabriel_rating_lane_005,live,1,resp_018db9c94b1f63e4006a6fc82cde1c819786a5dc6b53e7cf7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a413dac70c02c378527176f5da0aeabbc83861ca59c0aca32f1d7e5ec8bd21f2,3969,1344,981,2325,7.628631,,,false,false
BRMGRP-20260802-fee582aa1db8ce8d2e5c006b,RMSRD-20260802-7f191532d5cd67cc2bbe,gabriel_rating_lane_005,live,1,resp_0cf0ae0ccad9907c006a6fc82ce090819685ce623b428640ad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,192acee45086cc787525be74497eae4425d64802836060aac86aa182c4468617,3639,1250,772,2022,6.318968,,,false,false
BRMGRP-20260802-6778732fe0a9db6f866b0d0e,RMSRD-20260802-452d61323eff11800bf5,gabriel_rating_lane_005,live,1,resp_06611f60e46d35fe006a6fc82cdc388197927afab73854805f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,15216c8c31b7c1449eaeb13b45dc2307fcfafa2579c73262d113886ae2e971c7,3666,1285,685,1970,5.556498,,span_membership_changed,false,false
BRMGRP-20260802-6778732fe0a9db6f866b0d0e,RMSRD-20260802-452d61323eff11800bf5,gabriel_rating_lane_005,live,2,resp_0a1de08b34815ffc006a6fc83468848190934006e98893e45a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,28e70df4168a44853b0f992a61b1befd1586428717f046f2cab06bcaefd1a83a,3807,1309,605,1914,4.931346,,,false,false
BRMGRP-20260802-4ddcd56f28227ac27984f1c0,RMSRD-20260802-95e91a6a928ecb161d49,gabriel_rating_lane_005,live,1,resp_0d4ce4dd42d28167006a6fc82cfd1c8197a8f0a1842a6fdc32,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9fe39fc4d5cdf640941470bbeebecf5123fb73d0d9ff2dbd8f551fcbc0098977,3604,1260,773,2033,6.296018,,,false,false
BRMGRP-20260802-9898de6fe2217ecbb016e92c,RMSRD-20260802-761720b5904b9b35dbc6,gabriel_rating_lane_005,live,1,resp_059fd3a0ccf688ed006a6fc82cdfe48194905f35cdd325222e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ab512863ebf792322c79d5dad4c1b4d3dd415c80cb4ded501748176c8e38b52a,3530,1231,565,1796,4.631706,,,false,false
BRMGRP-20260802-46582595b0060d128446e835,RMSRD-20260802-952be668259d284ca8dd,gabriel_rating_lane_005,live,1,resp_0042ca1037e989c5006a6fc839666081939b2ba6a4d3be9c34,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f9f6df65d345924d094323cde594d19877ace027557d5d8f0a7f53c2a47f9f58,3893,1360,761,2121,5.676488,,,false,false
BRMGRP-20260802-5cbbe3b1451a5c0fd356ddf1,RMSRD-20260802-f113e03d05e89cb06d11,gabriel_rating_lane_005,live,1,resp_076f50a131ea6599006a6fc8395b9c81978f2cf0550fa64806,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8f18f58f17bb0b7cada6aea1df74f45b1c22a58008822addac077b927a82bb3c,3650,1267,793,2060,5.783934,,,false,false
BRMGRP-20260802-333edfe0940825271935daf6,RMSRD-20260802-0e1abe5be080a2a0d369,gabriel_rating_lane_005,live,1,resp_03890e9e27ac8ecf006a6fc83965d08190a170ff59853d0110,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bef6b326431f4b4441bb8e379e7c3952130e7439e88381e873183979e00365b1,3788,1275,846,2121,5.900520,,,false,false
BRMGRP-20260802-a15849255fdf20c6c1e79a1f,RMSRD-20260802-20383214e79304129575,gabriel_rating_lane_005,live,1,resp_0ac757f104320409006a6fc8395f7c8195ac6bf5997bf59cfa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c6d7590c09a911234b4f4054b9d5674baca460a9e5e5f4d0005a6639d7128d6e,3723,1269,710,1979,5.419220,,,false,false
BRMGRP-20260802-f58e7b8f2fd6d9315a35184d,RMSRD-20260802-8aecac881b2db20c3b34,gabriel_rating_lane_005,live,1,resp_05c28a1bfbfbd613006a6fc83965288196a0b7ea4c0a69bfd0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c652de65d113b3f903862be562b57a4d385f0e1b56217b8b338f95d5cf258b02,3731,1277,739,2016,7.296899,,,false,false
BRMGRP-20260802-b429553319df6c5b800da37d,RMSRD-20260802-a3d1bf0378afbe6846a5,gabriel_rating_lane_005,live,1,resp_0676ef4b1f2f9020006a6fc839627081908c9073608568086c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,21494dbec41f5ea0d37dbb4c4aee230e881658f46b830cdd7ddc0f5262bd4729,3653,1264,646,1910,6.761154,,,false,false
BRMGRP-20260802-a4994c43a5312edba5e30215,RMSRD-20260802-4a1b5e82319a8334e9ac,gabriel_rating_lane_005,live,1,resp_011f1a2e00eac240006a6fc840af288196a32f5c269eedd5b7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e6e13cf9686d531890fe4aabd3aefdb7d1ba251d302bbba2ef1d97dc86689504,3643,1252,804,2056,5.997947,,,false,false
BRMGRP-20260802-0d8c5349071ed7828f326887,RMSRD-20260802-e1b4c7c879833d84e889,gabriel_rating_lane_005,live,1,resp_05b99937977f1439006a6fc840b36081908e0930362d57d012,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a7da3160a7e0442eb63a57950767ee145f0d735ae5e31008bce4ded994316f89,3920,1316,1037,2353,7.590023,,,false,false
BRMGRP-20260802-98342d4199de7bc5290bcc1f,RMSRD-20260802-6d779a7de6a45db8bc2f,gabriel_rating_lane_005,live,1,resp_0f001b677c3ef2e5006a6fc840af3c8195aaa08dba27b6cb74,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4b5b570721c9671f0f2b88cfb2b8608a8c64c563ce94078798acc264cfac9732,3772,1302,811,2113,6.206736,,,false,false
BRMGRP-20260802-8e0f5bd0fb009dd14a102884,RMSRD-20260802-c1b643ecc293c8bff391,gabriel_rating_lane_005,live,1,resp_0c32d41014d60345006a6fc840b47c8194a07fcd8280c2e6d0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7eab2a4a3c65344ab20d6ed8f6c1b934db57a81bd5c7c80266c15692f3479256,3750,1262,739,2001,5.687702,,,false,false
BRMGRP-20260802-1e66666a300c59b16fb0e775,RMSRD-20260802-aafd756f0957763e0dab,gabriel_rating_lane_005,live,1,resp_023cccc6bd1511a3006a6fc840b0988194b4034f656df7abce,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7e897d6c4d273f28604032d2720e13e19b70dd537ad26556d536b59e96e42100,3648,1240,648,1888,4.892918,,,false,false
BRMGRP-20260802-e86fff6e79da2f6a76421a90,RMSRD-20260802-9e4d875d7dcd14714b6f,gabriel_rating_lane_005,live,1,resp_0386304f5cbd78f0006a6fc840b6f08196a402fc0a7c6b464a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f8be5077d317bb28b22d50b0469b21f81238de201bf56737b1baed109fa09aa6,3702,1270,1050,2320,7.769602,,,false,false
BRMGRP-20260802-6d29e964cfcbf39323cea0ba,RMSRD-20260802-f163e6c0f2ad45082f0c,gabriel_rating_lane_005,live,1,resp_0ea866c4a33aad90006a6fc84878a88195ae98f92543220159,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,35e238c4e4daaba287800380b9c23c0278c953f31607e70dd0944a7fa7fc5283,3667,1255,711,1966,5.650420,,,false,false
BRMGRP-20260802-8890cba80bc89954c2c3f234,RMSRD-20260802-2c1b83a91df05cda811a,gabriel_rating_lane_005,live,1,resp_02ecef86128ea687006a6fc8487934819695dc439a916d83db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4e3c9eb56f77fea23a962a8ffadcb5fafcf01b7f6f335944bd4f81cb6ab8120b,3793,1292,699,1991,5.125916,,,false,false
BRMGRP-20260802-e2dc967c05acc4392cd8c9b8,RMSRD-20260802-151a993e6b34d4aac340,gabriel_rating_lane_005,live,1,resp_0f160f87a3036e9a006a6fc84899908195b23e665d3301458f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9fa9b2b081c2b69c054f0541688da1885700b3506eceb971c959631a393b1fc9,3781,1284,721,2005,5.506167,,,false,false
BRMGRP-20260802-8e588438d868f06c2df0ba0b,RMSRD-20260802-bf6f87d5fcaf19e50aaf,gabriel_rating_lane_005,live,1,resp_0678d23e6d3a22cc006a6fc84899a08194845058b70df959c8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f20c31e6a7b4151ef01b8939ea9f291209341830a599bb2fcaa14f3942a6eb8c,3146,1152,604,1756,4.895201,,,false,false
BRMGRP-20260802-d7b363d0938ab73d800c9954,RMSRD-20260802-c8919d5d341d92a4bd89,gabriel_rating_lane_005,live,1,resp_0235f21a6ebebbe7006a6fc84875948193898eb80ee22cadbb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a8cea33f4f9b7d0890873b6fc6e8b5836e61ba09b31ac3b90bf5f49d8758aae2,3370,1197,477,1674,4.244154,,,false,false
BRMGRP-20260802-996990038f832b1389818d8d,RMSRD-20260802-85998985161dcc07f583,gabriel_rating_lane_005,live,1,resp_0c1225cace232b8e006a6fc848788881949d6f6266e91f77b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a72850755d36154200da0cff070b7664d7fea2fa0bc48adfb2f26385fecf502a,3047,1097,472,1569,3.921190,,,false,false
BRMGRP-20260802-770b118fb53d49ec787c4a37,RMSRD-20260802-0843ff6b430a812f9b8e,gabriel_rating_lane_005,live,1,resp_06aa528b0f64d1d8006a6fc84e2d448197abd0294affb55e2f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,79d130f2ed1a58c6d19edc78ea3baa9718e5586697c9d8d2b8bb77af5eeb1f73,3082,1118,538,1656,5.232651,,,false,false
